"","x"
"234","Misin04G347900"
"235","Misin04G348000"
"236","Misin04G348100"
"237","Os07g0614000"
"238","SORBI_3002G373100"
"239","SORBI_3002G373200"
"240","TraesCS2A02G170200"
"241","TraesCS2B02G196500"
"242","TraesCS2D02G177700"
"243","Zm00001eb092910"
"244","Zm00001eb109110"
"245","Zm00001eb113400"
"246","Misin04G294200"
"247","Os07g0502900"
"248","SORBI_3002G311300"
"249","TraesCS2A02G487400"
"250","TraesCS2B02G514400"
"251","TraesCS2D02G487500"
"252","Zm00001eb322190"
"253","Misin03G271600"
"254","Misin03G271900"
"255","Misin03G271800"
"256","Misin05G018300"
"257","Misin05G018400"
"258","Misin06G008400"
"259","Misin06G008500"
"260","Os11g0186500"
"261","SORBI_3003G015000"
"262","SORBI_3003G015100"
"263","TraesCS3A02G145300"
"264","TraesCS3B02G172400"
"265","Zm00001eb119720"
"266","Zm00001eb338800"
"267","Misin05G037500"
"268","Misin05G037600"
"269","Misin06G026800"
"270","Misin06G032000"
"271","Os01g0188400"
"272","SORBI_3003G036000"
"273","SORBI_3003G036200"
"274","SORBI_3009G108700"
"275","TraesCS3A02G108900"
"276","TraesCS3B02G128000"
"277","TraesCS3D02G110700"
"278","Zm00001eb121470"
"279","Zm00001eb285890"
"280","Misin05G057100"
"281","MisinT095900"
"282","Os01g0174000"
"283","SORBI_3003G049400"
"284","TraesCS3A02G128900"
"285","TraesCS3D02G129800"
"286","Zm00001eb424050"
"287","Zm00001eb104770"
"288","Zm00001eb122740"
"289","Zm00001eb170370"
"290","Zm00001eb236240"
"291","Zm00001eb336820"
"292","Misin18G069700"
"293","Misin18G006400"
"294","Misin05G134900"
"295","Misin06G119600"
"296","MisinT386400"
"297","MisinT483900"
"298","Os01g0292900"
"299","SORBI_3003G139900"
"300","TraesCS7A02G208000"
"301","TraesCS7B02G115200"
"302","TraesCS7D02G210400"
"303","Zm00001eb129860"
"304","Zm00001eb332190"
"305","Misin05G138300"
"306","Misin06G127400"
"307","Misin16G126600"
"308","Misin17G100300"
"309","Misin17G100400"
"310","Os05g0358700"
"311","SORBI_3003G147000"
"312","SORBI_3009G109925"
"313","SORBI_3009G110000"
"314","TraesCS1A02G228300"
"315","TraesCS1B02G242500"
"316","TraesCS1D02G230100"
"317","Zm00001eb285800"
"318","Zm00001eb339870"
"319","Misin06G127600"
"320","Misin05G243200"
"321","Misin05G283600"
"322","Misin06G248400"
"323","Misin06G274900"
"324","Misin17G046300"
"325","Os05g0349500"
"326","SORBI_3003G267800"
"327","SORBI_3009G046700"
"328","TraesCS1A02G224800"
"329","TraesCS1B02G238000"
"330","TraesCS1D02G226200"
"331","Zm00001eb155830"
"332","Zm00001eb360880"
"333","Misin16G036400"
"334","Misin05G280300"
"335","Misin06G271600"
"336","MisinT439900"
"337","Os01g0764000"
"338","SORBI_3001G012500"
"339","SORBI_3003G305700"
"340","TraesCS3B02G334500"
"341","Zm00001eb370330"
"342","Misin16G021800"
"343","Misin05G319300"
"344","Misin06G312700"
"345","Misin16G168700"
"346","Misin17G177900"
"347","Os01g0833400"
"348","SORBI_3003G345600"
"349","SORBI_3009G167600"
"350","TraesCS1B02G301200"
"351","TraesCS1D02G290300"
"352","Zm00001eb289950"
"353","Zm00001eb368310"
"354","Misin05G319700"
"355","Misin05G321000"
"356","Misin05G322500"
"357","Misin06G313100"
"358","Os01g0833800"
"359","SORBI_3003G346000"
"360","TraesCS3B02G385100"
"361","TraesCS3D02G346500"
"362","Zm00001eb148890"
"363","Misin05G363000"
"364","Os05g0316800"
"365","SORBI_3003G381400"
"366","TraesCS5A02G424600"
"367","TraesCS5B02G426600"
"368","TraesCS5D02G433100"
"369","Zm00001eb145420"
"370","Misin06G350800"
"371","Misin17G182400"
"372","Misin01G440800"
"373","Misin06G230000"
"374","Misin07G211100"
"375","Misin13G005800"
"376","Os08g0110800"
"377","SORBI_3003G276901"
"378","SORBI_3007G011600"
"379","TraesCS7A02G320500"
"380","TraesCS7B02G221500"
"381","TraesCS7D02G317400"
"382","Zm00001eb174080"
"383","Zm00001eb260490"
"384","Zm00001eb363030"
"385","Misin05G256600"
"386","Misin06G287500"
"387","Misin06G293700"
"388","Misin06G293900"
"389","Os01g0802600"
"390","SORBI_3003G327400"
"391","TraesCS3A02G331200"
"392","TraesCS3B02G361400"
"393","TraesCS3D02G324600"
"394","Zm00001eb150610"
"395","Misin17G041300"
"396","Misin17G160400"
"397","Misin06G365800"
"398","Misin07G347800"
"399","Misin08G137200"
"400","Os01g0915400"
"401","SORBI_3004G147500"
"402","TraesCS2A02G275800"
"403","TraesCS2B02G293500"
"404","TraesCS2D02G274800"
"405","Zm00001eb083020"
"406","Zm00001eb179230"
"407","Zm00001eb241190"
"408","Misin05G374900"
"409","Misin07G001300"
"410","Misin18G150900"
"411","Misin19G141800"
"412","Os02g0101000"
"413","SORBI_3010G146700"
"414","SORBI_3004G001000"
"415","TraesCS6A02G002400"
"416","TraesCS6B02G007400"
"417","TraesCS6D02G003200"
"418","Zm00001eb278120"
"419","Zm00001eb404730"
"420","MisinT100200"
"421","Misin07G019900"
"422","Misin08G149800"
"423","MisinT275300"
"424","Os02g0121300"
"425","SORBI_3004G018400"
"426","SORBI_3004G162000"
"427","SORBI_3007G164300"
"428","TraesCS6A02G068900"
"429","TraesCS6B02G093100"
"430","TraesCS6D02G066700"
"431","Zm00001eb181260"
"432","Zm00001eb242390"
"433","Zm00001eb242400"
"434","Misin07G021100"
"435","Misin07G051700"
"436","Misin15G049000"
"437","Misin17G252700"
"438","Os02g0167100"
"439","SORBI_3004G053000"
"440","TraesCS6A02G140200"
"441","TraesCS6D02G128800"
"442","Zm00001eb207410"
"443","Misin17G179000"
"444","Misin17G252500"
"445","Misin17G183500"
"446","Misin08G051600"
"447","Misin07G055500"
"448","Misin08G055700"
"449","Misin16G152000"
"450","Misin17G159800"
"451","Os05g0105500"
"452","SORBI_3004G057200"
"453","SORBI_3009G156500"
"454","TraesCS1A02G433300"
"455","TraesCS1B02G469200"
"456","TraesCS1D02G442900"
"457","Zm00001eb207120"
"458","Zm00001eb289060"
"459","Misin07G152700"
"460","Misin11G151500"
"461","Misin12G154700"
"462","Misin13G073300"
"463","Os08g0265500"
"464","SORBI_3006G153400"
"465","SORBI_3007G095200"
"466","TraesCS1A02G372400"
"467","TraesCS1B02G392400"
"468","TraesCS1D02G379000"
"469","Zm00001eb426980"
"470","Zm00001eb076820"
"471","Misin07G339700"
"472","Misin08G156900"
"473","Misin11G074000"
"474","Misin12G079100"
"475","Os02g0539100"
"476","SORBI_3004G169000"
"477","SORBI_3006G075100"
"478","TraesCS2A02G297800"
"479","Zm00001eb083520"
"480","Zm00001eb243060"
"481","Misin07G448100"
"482","Misin08G243600"
"483","Misin11G184300"
"484","Misin12G192300"
"485","Os02g0685600"
"486","SORBI_3004G279200"
"487","SORBI_3006G192200"
"488","TraesCS2A02G456300"
"489","TraesCS2B02G478400"
"490","TraesCS2D02G456600"
"491","Zm00001eb072840"
"492","Zm00001eb250950"
"493","Misin07G469300"
"494","Misin08G264400"
"495","Misin18G128400"
"496","Misin19G135600"
"497","Os06g0319700"
"498","SORBI_3004G259700"
"499","TraesCS6B02G310100"
"500","TraesCS6D02G262100"
"501","Zm00001eb189260"
"502","Zm00001eb252830"
"503","Zm00001eb381630"
"504","Misin08G138700"
"505","Misin14G079500"
"506","Os01g0218032"
"507","SORBI_3004G149800"
"508","SORBI_3008G085300"
"509","TraesCS5A02G169000"
"510","TraesCS5B02G165800"
"511","TraesCS5D02G173300"
"512","Zm00001eb202980"
"513","Zm00001eb241240"
"514","Misin15G097800"
"515","Misin15G097700"
"516","Misin07G374100"
"517","Misin09G009100"
"518","Misin09G011400"
"519","Misin18G113400"
"520","MisinT511800"
"521","Os11g0134700"
"522","SORBI_3004G085800"
"523","SORBI_3004G187200"
"524","SORBI_3005G040301"
"525","TraesCS5A02G139900"
"526","TraesCS5B02G137300"
"527","TraesCS5D02G153500"
"528","Zm00001eb196150"
"529","Misin09G017400"
"530","Misin07G380000"
"531","Misin09G042400"
"532","Misin09G039700"
"533","Misin10G026800"
"534","Misin14G028300"
"535","Misin15G077700"
"536","Os11g0156800"
"537","SORBI_3005G043000"
"538","SORBI_3008G042800"
"539","TraesCS4A02G199000"
"540","TraesCS4B02G116400"
"541","TraesCS4D02G114100"
"542","Zm00001eb164080"
"543","Zm00001eb197530"
"544","Misin10G153000"
"545","Misin19G034000"
"546","Os11g0599200"
"547","SORBI_3010G179400"
"548","SORBI_3005G156500"
"549","SORBI_3005G156600"
"550","SORBI_3005G156800"
"551","SORBI_3005G172900"
"552","SORBI_3005G173200"
"553","TraesCS3B02G013100"
"554","TraesCS3D02G001400"
"555","Zm00001eb114130"
"556","Zm00001eb165630"
"557","Zm00001eb167530"
"558","MisinT011700"
"559","Misin10G132900"
"560","Misin18G037100"
"561","Misin11G009600"
"562","Misin11G266400"
"563","Misin12G020200"
"564","Misin15G068900"
"565","Os04g0682300"
"566","SORBI_3006G008200"
"567","SORBI_3006G271500"
"568","TraesCS2B02G599300"
"569","Zm00001eb065790"
"570","Misin11G103600"
"571","Misin12G099800"
"572","Misin12G099900"
"573","Misin12G100000"
"574","Os04g0450600"
"575","SORBI_3006G100332"
"576","SORBI_3006G100400"
"577","TraesCS2A02G318800"
"578","TraesCS2B02G337100"
"579","TraesCS2D02G316500"
"580","Zm00001eb423830"
"581","Zm00001eb081280"
"582","Zm00001eb081290"
"583","Misin11G169200"
"584","Misin11G169300"
"585","Misin12G173200"
"586","Misin12G173300"
"587","Os04g0558400"
"588","SORBI_3006G175800"
"589","SORBI_3006G175900"
"590","TraesCS2D02G405600"
"591","Zm00001eb429310"
"592","Misin11G258100"
"593","Misin11G258300"
"594","Misin12G264600"
"595","Misin12G264800"
"596","Os04g0666800"
"597","SORBI_3005G159100"
"598","SORBI_3006G256900"
"599","SORBI_3006G257100"
"600","TraesCS7A02G526800"
"601","TraesCS7B02G444100"
"602","Zm00001eb433080"
"603","Zm00001eb067090"
"604","Misin12G265100"
"605","Misin11G267800"
"606","Misin14G161400"
"607","Misin15G174500"
"608","MisinT160100"
"609","Os03g0167500"
"610","SORBI_3006G279900"
"611","SORBI_3008G166300"
"612","TraesCS2A02G564000"
"613","TraesCS2B02G625300"
"614","TraesCS2D02G574200"
"615","Zm00001eb031640"
"616","Misin12G212700"
"617","MisinT479200"
"618","MisinT479300"
"619","MisinT479400"
"620","Os04g0606450"
"621","SORBI_3006G207300"
"622","TraesCS2A02G431800"
"623","TraesCS2B02G453300"
"624","TraesCS2D02G429800"
"625","Zm00001eb071490"
"626","Misin14G001900"
"627","Misin14G002300"
"628","Misin14G086900"
"629","MisinT054900"
"630","MisinT103100"
"631","Os12g0562400"
"632","SORBI_3005G002000"
"633","SORBI_3008G002000"
"634","TraesCS5D02G160300"
"635","Zm00001eb229070"
"636","Zm00001eb229100"
"637","Misin14G032700"
"638","Misin15G051000"
"639","Os12g0157200"
"640","SORBI_3008G041700"
"641","TraesCS5D02G134000"
"642","Zm00001eb407020"
"643","Misin01G206800"
"644","Misin15G050800"
"645","Misin14G134500"
"646","Misin14G135300"
"647","Misin15G154400"
"648","Misin15G154500"
"649","Os12g0580700"
"650","SORBI_3008G143100"
"651","TraesCS5A02G072600"
"652","TraesCS5B02G078400"
"653","TraesCS5D02G085300"
"654","Zm00001eb030010"
"655","Misin16G013900"
"656","Misin16G014000"
"657","Misin17G016800"
"658","Os05g0116100"
"659","SORBI_3009G017732"
"660","SORBI_3009G017800"
"661","TraesCS1B02G059100"
"662","Zm00001eb266260"
"663","Zm00001eb355540"
"664","Zm00001eb355550"
"665","Misin17G016900"
"666","Misin16G039900"
"667","Misin17G030900"
"668","Os05g0127300"
"669","SORBI_3009G027900"
"670","TraesCS1A02G070600"
"671","TraesCS1B02G089100"
"672","TraesCS1D02G073100"
"673","Zm00001eb265200"
"674","Zm00001eb354950"
"675","Zm00001eb354960"
"676","Misin15G018600"
"677","MisinT425000"
"678","Misin16G185700"
"679","Misin17G185800"
"680","Os05g0494900"
"681","SORBI_3009G182600"
"682","TraesCS1A02G311400"
"683","TraesCS1B02G322900"
"684","TraesCS1D02G311400"
"685","Zm00001eb291590"
"686","Misin19G252500"
"687","Misin19G252400"
"688","Misin18G239100"
"689","Misin18G014700"
"690","Misin18G183800"
"691","Misin19G020900"
"692","Misin19G177000"
"693","Os09g0249700"
"694","SORBI_3010G020400"
"695","SORBI_3010G185400"
"696","TraesCS5A02G168400"
"697","TraesCS5B02G165200"
"698","TraesCS5D02G172700"
"699","Zm00001eb269610"
"700","Zm00001eb378360"
"701","Zm00001eb386290"
"702","Misin18G118800"
"703","Misin19G085600"
"704","Misin19G117200"
"705","Os06g0267500"
"706","SORBI_3010G111800"
"707","TraesCS7A02G208200"
"708","TraesCS7B02G115400"
"709","TraesCS7D02G210600"
"710","Zm00001eb280480"
"711","Zm00001eb280490"
"712","Misin04G220300"
"713","Misin18G184900"
"714","Misin19G178900"
"715","Os06g0606800"
"716","SORBI_3010G186500"
"717","TraesCS7A02G377800"
"718","TraesCS7B02G279500"
"719","TraesCS7D02G374600"
"720","Zm00001eb276570"
"721","Zm00001eb386490"
"722","Misin19G245500"
"723","Misin19G232800"
"724","MisinT188000"
"725","MisinT188100"
"726","MisinT233900"
"727","MisinT234000"
"728","Os11g0634200"
"729","SORBI_3005G195100"
"730","SORBI_3005G195200"
"731","TraesCS4A02G239800"
"732","TraesCS4B02G075200"
"733","TraesCS4D02G073900"
"734","Zm00001eb166410"
"735","Zm00001eb282850"
"736","Zm00001eb282870"
