TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000166"	"nucleotide binding"	2	6.920750929230189	18.476222463002568	0.8257511538368354	0.38577556	null
"GO:0005524"	"ATP binding"	2	6.748189655607454	12.418006524131227	0.8315863427976102	0.72942334	166
"GO:0003674"	"molecular_function"	1	7.654137704007378	100	1	-0	null
"GO:0003677"	"DNA binding"	1	6.742345330646921	12.252016067246458	0.9175114432932019	0.07367259	null
"GO:0003824"	"catalytic activity"	1	7.437525717606617	60.727864217389204	1	-0	null
"GO:0005388"	"P-type calcium transporter activity"	1	4.3958329201019835	0.05516679695917812	0.9553370293207659	0.4743178	null
"GO:0005516"	"calmodulin binding"	1	5.07580964834144	0.264039138223583	0.9702347536865078	0.04505158	null
"GO:0008081"	"phosphoric diester hydrolase activity"	1	5.282445368678377	0.424918273177694	0.8780630243161062	0.26945252	null
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	1	4.26403822599312	0.040726480945102714	0.8912024711997651	0.56284951	8081
"GO:0016787"	"hydrolase activity"	2	7.001335008429068	22.243200201100027	0.9426878477320969	0.0830445	null
"GO:0016829"	"lyase activity"	1	6.2131045158554485	3.6221510367468346	0.9533385771708953	0.05997119	null
"GO:0016874"	"ligase activity"	1	6.1657895976619175	3.248266153118885	0.953905728294811	0.0589874	null
"GO:0016881"	"acid-amino acid ligase activity"	1	5.245838266591292	0.3905693028063752	0.923513779183175	0.04301538	null
"GO:0016887"	"ATP hydrolysis activity"	1	6.258203969209737	4.018519084389943	0.8548448400924897	0.05781294	null
"GO:0035514"	"DNA demethylase activity"	1	3.967781908075799	0.020587207290337233	0.8942184621241172	0.41904136	null
"GO:0046872"	"metal ion binding"	2	6.911208761887167	18.074696526070646	0.872864697242199	0.23204379	null
"GO:0051536"	"iron-sulfur cluster binding"	1	5.942674617555906	1.9432846831576909	0.8435989880930058	-0	null
"GO:0051539"	"4 iron, 4 sulfur cluster binding"	1	5.680542184778252	1.062682635515558	0.8500883794448274	0.91068564	51536
"GO:0080123"	"jasmonoyl-L-amino acid ligase activity"	1	1.5185139398778875	7.09597838529504E-05	0.9394411123873799	0.4447539	null
"GO:0140097"	"catalytic activity, acting on DNA"	1	6.107196058429947	2.838298219401709	0.8758674032257879	0.01849091	null
"GO:0019104"	"DNA N-glycosylase activity"	1	4.966550012334124	0.20530882961903954	0.8352413717631813	0.51788169	140097
"GO:0140859"	"pterocarpan synthase activity"	1	0.3010299956639812	2.2174932454047E-06	0.9821612378176074	0	null
