TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0006629"	"lipid metabolic process"	1	6.41964998343091	6.477701939366011	0.9332400755998402	0.12277613	null
"GO:0006811"	"monoatomic ion transport"	1	6.2873089515699725	4.7761710300947735	0.9154451308330057	-0	null
"GO:0006952"	"defense response"	2	5.672842911348061	1.1604144588756624	0.7015775537782857	0	null
"GO:0006281"	"DNA repair"	1	6.069958023006509	2.895534847137308	0.5426305357026996	0.62162332	6952
"GO:0006284"	"base-excision repair"	1	5.139305943189567	0.33968309554013154	0.6114644866532092	0.71811419	6952
"GO:0008150"	"biological_process"	1	7.608228868089044	100	1	-0	null
"GO:0009416"	"response to light stimulus"	1	5.021520064114033	0.2589924319660237	0.7854965966676558	0.27535725	null
"GO:0009699"	"phenylpropanoid biosynthetic process"	1	4.451709698271347	0.0697373582737433	0.9062375099417653	0.15925058	null
"GO:0009733"	"response to auxin"	1	4.707246463517242	0.1256056236300358	0.7978122908701059	0.25746396	null
"GO:0016042"	"lipid catabolic process"	1	5.757237315273285	1.4093137798594644	0.9411691623050732	0.07105297	null
"GO:0035556"	"intracellular signal transduction"	1	6.225069319444936	4.1384737362710275	0.675481479067557	0.37522238	null
"GO:0007165"	"signal transduction"	1	6.55056587053573	8.756627809544993	0.6544228503885433	0.77546086	35556
"GO:0048229"	"gametophyte development"	1	3.8451600776519457	0.017253181166190824	1	-0	null
"GO:0070588"	"calcium ion transmembrane transport"	1	5.234038688567414	0.4224811119566813	0.8666153222276416	0.3228373	null
"GO:0006816"	"calcium ion transport"	1	5.262330039973658	0.4509192839988969	0.8741255754798001	0.65046938	70588
"GO:0080111"	"DNA demethylation"	1	4.2070146586829	0.039697105123238485	0.8441020893355486	-0	null
