TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000166"	"nucleotide binding"	7	6.920750929230189	18.476222463002568	0.8592894703414051	0.28451694	null
"GO:0005524"	"ATP binding"	7	6.748189655607454	12.418006524131227	0.8603487683988689	0.72942334	166
"GO:0000287"	"magnesium ion binding"	2	5.899900352761431	1.7610111733719154	0.9078469500025347	0.3830934	null
"GO:0000976"	"transcription cis-regulatory region binding"	2	6.154582810021198	3.1655181751733625	0.8983401523761327	0.31664803	null
"GO:0043565"	"sequence-specific DNA binding"	1	6.301308289243314	4.437827099656763	0.8938247070208942	0.56098987	976
"GO:0000981"	"DNA-binding transcription factor activity, RNA polymerase II-specific"	1	6.013572372894575	2.287885350986827	0.9647688759912599	0.35731485	null
"GO:0003700"	"DNA-binding transcription factor activity"	5	6.426909263541146	5.926133171202054	0.9632896013166169	0.76445152	981
"GO:0003674"	"molecular_function"	3	7.654137704007378	100	1	-0	null
"GO:0003676"	"nucleic acid binding"	2	6.967593743204168	20.580503808256374	0.9047787738628846	0.34784993	null
"GO:0003677"	"DNA binding"	8	6.742345330646921	12.252016067246458	0.88239745029626	0.45223656	null
"GO:0003723"	"RNA binding"	2	6.43945443714506	6.099813894661886	0.8938345470237322	0.5128201	3677
"GO:0003729"	"mRNA binding"	2	5.709808254185246	1.136762432364793	0.91463056486156	0.0528646	null
"GO:0003746"	"translation elongation factor activity"	1	5.138444807652802	0.305002890945944	0.8932722122445766	0.24450519	null
"GO:0003824"	"catalytic activity"	2	7.437525717606617	60.727864217389204	1	-0	null
"GO:0004103"	"choline kinase activity"	1	3.601842789782098	0.008863320501882585	0.8731727486406581	0.45866285	null
"GO:0004305"	"ethanolamine kinase activity"	1	3.9066582176716	0.017884083024188903	0.8737872867029048	0.48555173	null
"GO:0004337"	"geranyltranstransferase activity"	1	4.15454569242091	0.03165028109166128	0.9017348796980814	0.2197454	null
"GO:0004161"	"dimethylallyltranstransferase activity"	1	3.656960182742849	0.010062984347646528	0.907929787424589	0.69187808	4337
"GO:0004497"	"monooxygenase activity"	1	5.77603616095057	1.3240297369392198	0.9207737630804183	0.4568902	null
