"","x"
"230","TraesCS4D02G272400"
"231","Zm00001eb004370"
"232","Zm00001eb036230"
"233","Zm00001eb051390"
"234","Zm00001eb416680"
"235","Zm00001eb133360"
"236","Zm00001eb141950"
"237","Zm00001eb239270"
"238","Zm00001eb370840"
"239","Misin02G019600"
"240","Os03g0811700"
"241","SORBI_3001G041100"
"242","TraesCS5A02G467100"
"243","TraesCS5B02G478900"
"244","TraesCS5D02G480000"
"245","Zm00001eb062150"
"246","Zm00001eb212190"
"247","Misin01G033100"
"248","Misin02G112800"
"249","MisinT387500"
"250","Os03g0648400"
"251","SORBI_3001G154100"
"252","TraesCS5A02G372900"
"253","TraesCS5B02G374900"
"254","TraesCS5D02G382400"
"255","Zm00001eb050280"
"256","Zm00001eb218560"
"257","Misin02G195200"
"258","Os10g0485500"
"259","SORBI_3001G214200"
"260","TraesCS1A02G160800"
"261","TraesCS1B02G177500"
"262","Zm00001eb045390"
"263","Zm00001eb221300"
"264","Misin01G196400"
"265","Misin02G201000"
"266","Os10g0456600"
"267","SORBI_3001G230900"
"268","TraesCS1D02G142000"
"269","Zm00001eb046750"
"270","Zm00001eb222340"
"271","Misin02G266700"
"272","MisinT427900"
"273","Os10g0569200"
"274","SORBI_3001G291800"
"275","TraesCS5A02G442500"
"276","TraesCS5D02G449900"
"277","Zm00001eb024200"
"278","Zm00001eb390660"
"279","Misin02G382800"
"280","Misin02G389100"
"281","Os04g0385700"
"282","SORBI_3001G409600"
"283","SORBI_3006G183800"
"284","TraesCS2A02G282400"
"285","TraesCS2B02G299800"
"286","TraesCS2D02G281200"
"287","Zm00001eb421010"
"288","Zm00001eb085570"
"289","Misin02G386100"
"290","Os03g0282800"
"291","SORBI_3001G413200"
"292","TraesCS4B02G200500"
"293","TraesCS4D02G201600"
"294","Zm00001eb012900"
"295","Zm00001eb397300"
"296","Misin01G393900"
"297","Misin03G005400"
"298","Misin03G006100"
"299","Os07g0164800"
"300","SORBI_3002G043400"
"301","TraesCS2A02G246400"
"302","TraesCS2B02G270700"
"303","TraesCS2D02G248800"
"304","Zm00001eb117180"
"305","Zm00001eb300730"
"306","Misin03G011500"
"307","Os07g0159800"
"308","SORBI_3002G039000"
"309","TraesCS2A02G249100"
"310","TraesCS2B02G266200"
"311","TraesCS2D02G250700"
"312","Zm00001eb025710"
"313","Zm00001eb117430"
"314","Zm00001eb300320"
"315","Misin03G010700"
"316","Misin03G070000"
"317","Misin04G092000"
"318","Misin18G001300"
"319","Misin18G002100"
"320","Os05g0187000"
"321","SORBI_3010G007400"
"322","SORBI_3002G087000"
"323","SORBI_3003G035601"
"324","TraesCS1A02G122700"
"325","TraesCS1D02G123600"
"326","Zm00001eb268750"
"327","Zm00001eb304090"
"328","Misin03G157700"
"329","Misin04G176400"
"330","Os09g0380000"
"331","SORBI_3002G189400"
"332","TraesCS5A02G199700"
"333","TraesCS5B02G198000"
"334","TraesCS5D02G205300"
"335","Zm00001eb026570"
"336","Zm00001eb311650"
"337","Zm00001eb391150"
"338","Misin03G167800"
"339","Os09g0418000"
"340","SORBI_3002G203000"
"341","TraesCS5A02G225300"
"342","TraesCS5B02G223900"
"343","TraesCS5D02G232600"
"344","Zm00001eb099440"
"345","Zm00001eb312900"
"346","Misin03G223600"
"347","Misin04G244500"
"348","Os09g0512900"
"349","SORBI_3002G261900"
"350","TraesCS5A02G296400"
"351","TraesCS5B02G295600"
"352","TraesCS5D02G303600"
"353","Zm00001eb102600"
"354","Zm00001eb318180"
"355","Misin03G231100"
"356","Os09g0543100"
"357","SORBI_3002G282500"
"358","TraesCS5A02G337100"
"359","Zm00001eb103990"
"360","Zm00001eb331700"
"361","Misin03G232400"
"362","Misin04G264000"
"363","Os08g0549900"
"364","SORBI_3002G281200"
"365","SORBI_3007G176600"
"366","TraesCS7A02G272600"
"367","TraesCSU02G096500"
"368","Zm00001eb040010"
"369","Zm00001eb103840"
"370","Zm00001eb202840"
"371","Zm00001eb331800"
"372","Misin03G236000"
"373","Misin04G260300"
"374","Os09g0534800"
"375","SORBI_3002G276900"
"376","TraesCS5A02G323500"
"377","TraesCS5B02G324000"
"378","TraesCS5D02G330500"
"379","Zm00001eb103570"
"380","Zm00001eb319760"
"381","Misin03G236100"
"382","Misin04G260200"
"383","Os09g0534200"
"384","SORBI_3002G276800"
"385","TraesCS5A02G323400"
"386","TraesCS5B02G323900"
"387","TraesCS5D02G330400"
"388","Zm00001eb103560"
"389","Zm00001eb319730"
"390","Misin03G242800"
"391","Misin04G253700"
"392","Os09g0525600"
"393","SORBI_3002G270500"
"394","TraesCS5A02G313200"
"395","TraesCS5B02G314100"
"396","TraesCS5D02G319900"
"397","Zm00001eb103170"
"398","Zm00001eb319030"
"399","Misin03G245600"
"400","Misin04G251200"
"401","Os09g0520700"
"402","SORBI_3002G268100"
"403","TraesCS5A02G308900"
"404","TraesCS5B02G309500"
"405","TraesCS5D02G315900"
"406","Zm00001eb103030"
"407","Zm00001eb134430"
"408","Zm00001eb168660"
"409","Zm00001eb179920"
"410","Zm00001eb234540"
"411","Zm00001eb267850"
"412","Zm00001eb318770"
"413","Zm00001eb339610"
"414","Misin03G261700"
"415","Misin04G290500"
"416","Os07g0499800"
"417","SORBI_3002G307800"
"418","TraesCS2A02G229600"
"419","TraesCS2B02G251300"
"420","TraesCS2D02G233500"
"421","Zm00001eb105360"
"422","Zm00001eb321870"
"423","Misin03G279400"
"424","Misin04G302300"
"425","Os07g0516900"
"426","SORBI_3002G318600"
"427","TraesCS2A02G221900"
"428","TraesCS2B02G247400"
"429","TraesCS2D02G227900"
"430","Zm00001eb106040"
"431","Zm00001eb227880"
"432","Zm00001eb322720"
"433","Zm00001eb380250"
"434","Misin03G290500"
"435","Misin04G316100"
"436","Misin07G544600"
"437","Os07g0549700"
"438","SORBI_3002G332750"
"439","SORBI_3004G347600"
"440","TraesCS2A02G212100"
"441","TraesCS2B02G237200"
"442","TraesCS2D02G218000"
"443","Zm00001eb106630"
"444","Zm00001eb323620"
"445","Misin03G290400"
"446","Misin03G305300"
"447","Misin04G339400"
"448","Os07g0588000"
"449","SORBI_3002G358800"
"450","TraesCS2B02G213400"
"451","Zm00001eb108170"
"452","Zm00001eb326080"
"453","Misin03G308500"
"454","Misin04G336600"
"455","Os07g0585000"
"456","SORBI_3002G355500"
"457","TraesCS2A02G190900"
"458","TraesCS2B02G216200"
"459","TraesCS2D02G197100"
"460","Zm00001eb107970"
"461","Zm00001eb325820"
"462","Misin03G325000"
"463","Misin04G323500"
"464","Os07g0563400"
"465","SORBI_3002G339900"
"466","TraesCS2A02G203900"
"467","TraesCS2B02G231500"
"468","TraesCS2D02G211800"
"469","Zm00001eb106950"
"470","Zm00001eb324310"
"471","Misin03G331200"
"472","Misin03G331500"
"473","Misin04G347900"
"474","Misin04G348000"
"475","Misin04G348100"
"476","Os07g0614000"
"477","SORBI_3002G373100"
"478","SORBI_3002G373200"
"479","TraesCS2A02G170200"
"480","TraesCS2B02G196500"
"481","TraesCS2D02G177700"
"482","Zm00001eb092910"
"483","Zm00001eb109110"
"484","Zm00001eb113400"
"485","Misin03G349600"
"486","Os07g0673100"
"487","SORBI_3002G413400"
"488","TraesCS2A02G113100"
"489","TraesCS2B02G131900"
"490","TraesCS2D02G113600"
"491","Zm00001eb111290"
"492","Zm00001eb330440"
"493","Misin03G350600"
"494","Misin04G390200"
"495","Os07g0671700"
"496","SORBI_3002G412700"
"497","TraesCS2A02G114100"
"498","Zm00001eb111180"
"499","Zm00001eb330380"
"500","Misin03G358500"
"501","Misin04G378000"
"502","Os07g0655900"
"503","SORBI_3002G399500"
"504","TraesCS2A02G134900"
"505","TraesCS2B02G158500"
"506","TraesCS2D02G137100"
"507","Zm00001eb110540"
"508","Zm00001eb329490"
"509","Misin04G211900"
"510","Os09g0464000"
"511","SORBI_3002G230100"
"512","TraesCS5A02G245700"
"513","TraesCS5B02G243100"
"514","TraesCS5D02G252400"
"515","Zm00001eb101050"
"516","Zm00001eb315340"
"517","Misin04G346000"
"518","Os08g0567200"
"519","SORBI_3002G365100"
"520","TraesCS7A02G283200"
"521","TraesCS7B02G177300"
"522","TraesCS7D02G281800"
"523","Zm00001eb108490"
"524","Zm00001eb283270"
"525","Zm00001eb326740"
"526","Misin04G348500"
"527","Misin04G349900"
"528","Os06g0502900"
"529","SORBI_3002G372700"
"530","TraesCS7A02G342100"
"531","TraesCS7B02G240700"
"532","TraesCS7D02G337400"
"533","Zm00001eb209420"
"534","Zm00001eb209430"
"535","Zm00001eb403830"
"536","Misin01G476700"
"537","Misin04G408700"
"538","Os07g0694500"
"539","SORBI_3002G430900"
"540","TraesCS2B02G096600"
"541","Zm00001eb112020"
"542","Zm00001eb331600"
"543","Misin05G014900"
"544","Misin06G004500"
"545","Os01g0226400"
"546","SORBI_3003G011000"
"547","TraesCS3A02G151300"
"548","TraesCS3B02G178200"
"549","Zm00001eb119440"
"550","Zm00001eb339080"
"551","Misin05G033300"
"552","Misin06G026200"
"553","Os01g0195500"
"554","SORBI_3003G031200"
"555","TraesCS3D02G106700"
"556","Zm00001eb120970"
"557","Zm00001eb337840"
"558","Misin05G042900"
"559","Misin05G044600"
"560","Os01g0183000"
"561","SORBI_3003G040700"
"562","TraesCS3A02G115900"
"563","TraesCS3B02G135000"
"564","Zm00001eb207730"
"565","Zm00001eb337610"
"566","Misin05G074400"
"567","Misin06G069400"
"568","Os01g0129500"
"569","SORBI_3003G086700"
"570","TraesCS3A02G043100"
"571","TraesCS3B02G040300"
"572","TraesCS3D02G037500"
"573","Zm00001eb125430"
"574","Zm00001eb335110"
"575","Misin05G091400"
"576","Misin06G097100"
"577","Misin06G131100"
"578","Os01g0316500"
"579","SORBI_3003G109200"
"580","TraesCS3A02G196100"
"581","Zm00001eb018450"
"582","Zm00001eb127170"
"583","Zm00001eb285590"
"584","Misin05G098500"
"585","Misin06G050500"
"586","Os01g0109300"
"587","SORBI_3003G101850"
"588","TraesCS3B02G006200"
"589","TraesCS3D02G007400"
"590","TraesCSU02G040100"
"591","Zm00001eb126510"
"592","Zm00001eb334290"
"593","Misin05G110000"
"594","Misin06G067100"
"595","Os01g0125800"
"596","SORBI_3003G089100"
"597","TraesCS3A02G047800"
"598","TraesCS3D02G031900"
"599","Zm00001eb125700"
"600","Zm00001eb334960"
"601","Misin05G114600"
"602","Misin06G089500"
"603","Os01g0253900"
"604","SORBI_3003G115700"
"605","TraesCS3A02G173000"
"606","TraesCS3B02G203700"
"607","TraesCS3D02G179200"
"608","Zm00001eb077780"
"609","Zm00001eb333620"
"610","Misin05G116900"
"611","Misin06G098500"
"612","Os01g0258700"
"613","SORBI_3003G117800"
"614","TraesCS3A02G178700"
"615","TraesCS3B02G206400"
"616","TraesCS3D02G182200"
"617","Zm00001eb127850"
"618","Zm00001eb333460"
"619","Misin05G117200"
"620","Misin06G099200"
"621","Os01g0259600"
"622","SORBI_3003G118200"
"623","TraesCS3A02G179000"
"624","TraesCS3B02G206700"
"625","TraesCS3D02G182500"
"626","Zm00001eb127890"
"627","Zm00001eb128460"
"628","Zm00001eb333440"
"629","Misin06G099300"
"630","Misin05G118500"
"631","Misin06G100900"
"632","Os01g0261100"
"633","SORBI_3003G119700"
"634","TraesCS3A02G176600"
"635","TraesCS3B02G208200"
"636","Zm00001eb127990"
"637","Zm00001eb333340"
"638","Misin05G128700"
"639","Misin06G111500"
"640","Os01g0276800"
"641","SORBI_3003G130900"
"642","TraesCS3A02G189400"
"643","TraesCS3B02G218600"
"644","TraesCS3D02G192900"
"645","Zm00001eb128910"
"646","Zm00001eb332690"
"647","Misin05G138300"
"648","Misin06G127400"
"649","Misin16G126600"
"650","Misin17G100300"
"651","Misin17G100400"
"652","Os05g0358700"
"653","SORBI_3003G147000"
"654","SORBI_3009G109925"
"655","SORBI_3009G110000"
"656","TraesCS1A02G228300"
"657","TraesCS1B02G242500"
"658","TraesCS1D02G230100"
"659","Zm00001eb285800"
"660","Zm00001eb339870"
"661","Misin06G127600"
"662","Misin05G147400"
"663","Misin06G135200"
"664","Os01g0329400"
"665","SORBI_3003G153300"
"666","TraesCS2D02G159100"
"667","Zm00001eb131100"
"668","Zm00001eb340650"
"669","Misin05G169800"
"670","Misin06G162100"
"671","Os01g0549400"
"672","SORBI_3003G187400"
"673","TraesCS3D02G202500"
"674","Zm00001eb162370"
"675","Zm00001eb356610"
"676","Misin05G176500"
"677","Misin06G161100"
"678","Os01g0550300"
"679","SORBI_3003G186500"
"680","TraesCS5A02G469800"
"681","TraesCS5B02G482400"
"682","TraesCS5D02G482800"
"683","Zm00001eb162430"
"684","Zm00001eb356520"
"685","Zm00001eb441450"
"686","Misin05G196300"
"687","Misin06G181600"
"688","Os01g0607400"
"689","SORBI_3003G214600"
"690","TraesCS3D02G219500"
"691","Zm00001eb161690"
"692","Zm00001eb357900"
"693","Misin05G224900"
"694","MisinT219100"
"695","Os01g0663800"
"696","SORBI_3003G247300"
"697","TraesCS3B02G269500"
"698","Zm00001eb157580"
"699","Zm00001eb242520"
"700","Zm00001eb267980"
"701","Zm00001eb359640"
"702","Misin05G225900"
"703","MisinT254900"
"704","Os01g0662600"
"705","SORBI_3003G246700"
"706","TraesCS3A02G240500"
"707","TraesCS3D02G240900"
"708","Zm00001eb157650"
"709","Zm00001eb359620"
"710","Misin05G235600"
"711","Misin06G207600"
"712","Os01g0644000"
"713","SORBI_3003G236300"
"714","TraesCS3A02G231900"
"715","TraesCS3B02G261200"
"716","TraesCS3D02G221400"
"717","Zm00001eb158650"
"718","Zm00001eb359280"
"719","Misin05G243200"
"720","Misin05G283600"
"721","Misin06G248400"
"722","Misin06G274900"
"723","Misin17G046300"
"724","Os05g0349500"
"725","SORBI_3003G267800"
"726","SORBI_3009G046700"
"727","TraesCS1A02G224800"
"728","TraesCS1B02G238000"
"729","TraesCS1D02G226200"
"730","Zm00001eb155830"
"731","Zm00001eb360880"
"732","Misin16G036400"
"733","Misin05G244000"
"734","Misin06G249000"
"735","Os01g0698100"
"736","SORBI_3003G268300"
"737","TraesCS3A02G256900"
"738","TraesCS3B02G289900"
"739","TraesCS3D02G257000"
"740","Zm00001eb155750"
"741","Zm00001eb360910"
"742","Misin05G254700"
"743","Misin06G231900"
"744","Os01g0719000"
"745","SORBI_3003G278400"
"746","TraesCS3A02G289000"
"747","TraesCS3B02G323700"
"748","TraesCS3D02G288800"
"749","Zm00001eb154570"
"750","Zm00001eb340480"
"751","Misin05G260200"
"752","Misin06G242000"
"753","Os01g0708000"
"754","SORBI_3003G273300"
"755","TraesCS3A02G252000"
"756","TraesCS3B02G281500"
"757","TraesCS3D02G252400"
"758","Zm00001eb155280"
"759","Zm00001eb361200"
"760","Misin05G261500"
"761","Os01g0705200"
"762","SORBI_3003G271800"
"763","TraesCS3A02G253200"
"764","TraesCS3B02G285100"
"765","TraesCS3D02G254100"
"766","Zm00001eb055690"
"767","Zm00001eb155430"
"768","Misin05G279800"
"769","Misin06G271000"
"770","Os01g0763300"
"771","SORBI_3003G305100"
"772","TraesCS3A02G302800"
"773","TraesCS3B02G333500"
"774","TraesCS3D02G299000"
"775","Zm00001eb152340"
"776","Zm00001eb370380"
"777","Misin05G286900"
"778","MisinT243200"
"779","Os01g0772400"
"780","SORBI_3003G311700"
"781","TraesCS3A02G295000"
"782","TraesCS3B02G342400"
"783","TraesCS3D02G308100"
"784","Zm00001eb151870"
"785","Zm00001eb370050"
"786","Misin08G070100"
"787","Misin05G299000"
"788","Os09g0568900"
"789","SORBI_3003G322300"
"790","TraesCS4A02G307300"
"791","TraesCS4B02G009200"
"792","TraesCS4D02G006700"
"793","Zm00001eb151060"
"794","Zm00001eb369670"
"795","Misin05G307600"
"796","Os01g0812900"
"797","SORBI_3003G332000"
"798","SORBI_3006G247600"
"799","TraesCS3A02G337100"
"800","TraesCS3B02G368200"
"801","TraesCS3D02G330200"
"802","Zm00001eb150040"
"803","Zm00001eb369170"
"804","Misin06G299100"
"805","Misin05G319300"
"806","Misin06G312700"
"807","Misin16G168700"
"808","Misin17G177900"
"809","Os01g0833400"
"810","SORBI_3003G345600"
"811","SORBI_3009G167600"
"812","TraesCS1B02G301200"
"813","TraesCS1D02G290300"
"814","Zm00001eb289950"
"815","Zm00001eb368310"
"816","Misin05G343400"
"817","Misin06G318400"
"818","Os01g0841000"
"819","SORBI_3003G351701"
"820","TraesCS3A02G358800"
"821","TraesCS3B02G391600"
"822","TraesCS3D02G353100"
"823","Zm00001eb148380"
"824","Zm00001eb367970"
"825","Misin05G349200"
"826","Misin06G343800"
"827","Os01g0876400"
"828","SORBI_3003G374700"
"829","TraesCS3A02G389900"
"830","TraesCS3B02G418900"
"831","TraesCS3D02G379800"
"832","Zm00001eb145970"
"833","Zm00001eb366390"
"834","Misin05G382900"
"835","Misin06G388800"
"836","Os01g0965400"
"837","SORBI_3003G439600"
"838","TraesCS3A02G513500"
"839","TraesCS3B02G581900"
"840","TraesCS3D02G522000"
"841","Zm00001eb140160"
"842","Zm00001eb362410"
"843","Misin05G384000"
"844","Misin06G387500"
"845","Misin12G150800"
"846","Os05g0314100"
"847","SORBI_3006G149200"
"848","TraesCS4B02G361800"
"849","TraesCS4D02G354800"
"850","TraesCS5A02G529800"
"851","Zm00001eb426700"
"852","Zm00001eb077210"
"853","Misin05G410800"
"854","Misin06G378900"
"855","Os01g0921600"
"856","SORBI_3003G405900"
"857","TraesCS3A02G429800"
"858","TraesCS3B02G467700"
"859","TraesCS3D02G425100"
"860","Zm00001eb143170"
"861","Zm00001eb364380"
"862","Misin06G043800"
"863","Os01g0172200"
"864","SORBI_3003G050700"
"865","TraesCS3A02G130200"
"866","TraesCS3B02G149300"
"867","TraesCS3D02G131100"
"868","Zm00001eb122880"
"869","Zm00001eb336740"
"870","Misin05G055600"
"871","Misin06G230000"
"872","Misin07G211100"
"873","Misin13G005800"
"874","Os08g0110800"
"875","SORBI_3003G276901"
"876","SORBI_3007G011600"
"877","TraesCS7A02G320500"
"878","TraesCS7B02G221500"
"879","TraesCS7D02G317400"
"880","Zm00001eb174080"
"881","Zm00001eb260490"
"882","Zm00001eb363030"
"883","Misin05G256600"
"884","Misin06G248900"
"885","Os01g0698000"
"886","SORBI_3010G085500"
"887","SORBI_3003G268200"
"888","TraesCS3A02G257000"
"889","TraesCS3B02G290000"
"890","TraesCS3D02G257100"
"891","Zm00001eb155790"
"892","Zm00001eb360900"
"893","Misin06G365800"
"894","Misin07G347800"
"895","Misin08G137200"
"896","Os01g0915400"
"897","SORBI_3004G147500"
"898","TraesCS2A02G275800"
"899","TraesCS2B02G293500"
"900","TraesCS2D02G274800"
"901","Zm00001eb083020"
"902","Zm00001eb179230"
"903","Zm00001eb241190"
"904","Misin05G374900"
"905","Misin06G385700"
"906","MisinT217400"
"907","Os01g0970400"
"908","SORBI_3003G442400"
"909","TraesCS3A02G521500"
"910","TraesCS3B02G591300"
"911","TraesCS3D02G527800"
"912","Zm00001eb137550"
"913","Zm00001eb139930"
"914","Misin07G011600"
"915","Misin08G008400"
"916","Os02g0114700"
"917","SORBI_3004G011000"
"918","TraesCS6A02G037800"
"919","TraesCS6B02G053000"
"920","TraesCS6D02G043500"
"921","Zm00001eb026410"
"922","Zm00001eb209610"
"923","Zm00001eb229850"
"924","Misin07G019900"
"925","Misin08G149800"
"926","MisinT275300"
"927","Os02g0121300"
"928","SORBI_3004G018400"
"929","SORBI_3004G162000"
"930","SORBI_3007G164300"
"931","TraesCS6A02G068900"
"932","TraesCS6B02G093100"
"933","TraesCS6D02G066700"
"934","Zm00001eb181260"
"935","Zm00001eb242390"
"936","Zm00001eb242400"
"937","Misin07G021100"
"938","Misin07G056700"
"939","Misin08G059200"
"940","Os02g0173900"
"941","SORBI_3004G058600"
"942","TraesCS6A02G155500"
"943","TraesCS6B02G183600"
"944","TraesCS6D02G145400"
"945","Zm00001eb207050"
"946","Zm00001eb233300"
"947","Misin07G077700"
"948","Misin08G098400"
"949","Os02g0196800"
"950","SORBI_3004G080100"
"951","TraesCS6A02G159100"
"952","TraesCS6D02G153400"
"953","Zm00001eb205930"
"954","Zm00001eb236160"
"955","Misin07G078900"
"956","Misin07G079500"
"957","Os06g0154200"
"958","SORBI_3010G043000"
"959","TraesCS7A02G110500"
"960","TraesCS7B02G008400"
"961","TraesCS7D02G106000"
"962","Zm00001eb270950"
"963","Zm00001eb376660"
"964","Misin07G097100"
"965","Misin08G075200"
"966","Os02g0224300"
"967","SORBI_3004G096500"
"968","TraesCS6A02G190000"
"969","TraesCS6B02G216100"
"970","TraesCS6D02G178200"
"971","Zm00001eb077480"
"972","Zm00001eb197270"
"973","Zm00001eb205070"
"974","Zm00001eb239890"
"975","Zm00001eb270600"
"976","Zm00001eb285620"
"977","Zm00001eb306740"
"978","Zm00001eb347700"
"979","Zm00001eb365430"
"980","Zm00001eb393190"
"981","Misin07G116500"
"982","Misin08G118300"
"983","Os02g0274100"
"984","SORBI_3004G124200"
"985","TraesCS6A02G125800"
"986","TraesCS6B02G153900"
"987","TraesCS6D02G116200"
"988","Zm00001eb203470"
"989","Zm00001eb237390"
"990","Misin07G128200"
"991","Os08g0175200"
"992","SORBI_3007G059900"
"993","TraesCS3A02G459100"
"994","TraesCS3B02G498800"
"995","TraesCS3D02G451700"
"996","Zm00001eb414760"
"997","Zm00001eb171990"
"998","Misin07G131300"
"999","Misin13G044400"
"1000","Os08g0179900"
"1001","SORBI_3007G062500"
