"","x"
"229","Misin04G264000"
"230","Os08g0549900"
"231","SORBI_3002G281200"
"232","SORBI_3007G176600"
"233","TraesCS7A02G272600"
"234","TraesCSU02G096500"
"235","Zm00001eb040010"
"236","Zm00001eb103840"
"237","Zm00001eb202840"
"238","Zm00001eb331800"
"239","Misin03G281000"
"240","Misin04G304400"
"241","Os07g0522900"
"242","SORBI_3002G175000"
"243","SORBI_3002G321500"
"244","TraesCS2A02G220600"
"245","TraesCS2B02G246100"
"246","TraesCS2D02G226300"
"247","Zm00001eb106140"
"248","Zm00001eb322910"
"249","Misin03G290500"
"250","Misin04G316100"
"251","Misin07G544600"
"252","Os07g0549700"
"253","SORBI_3002G332750"
"254","SORBI_3004G347600"
"255","TraesCS2A02G212100"
"256","TraesCS2B02G237200"
"257","TraesCS2D02G218000"
"258","Zm00001eb106630"
"259","Zm00001eb323620"
"260","Misin03G290400"
"261","Misin03G331200"
"262","Misin03G331500"
"263","Misin04G347900"
"264","Misin04G348000"
"265","Misin04G348100"
"266","Os07g0614000"
"267","SORBI_3002G373100"
"268","SORBI_3002G373200"
"269","TraesCS2A02G170200"
"270","TraesCS2B02G196500"
"271","TraesCS2D02G177700"
"272","Zm00001eb092910"
"273","Zm00001eb109110"
"274","Zm00001eb113400"
"275","Misin05G105300"
"276","Misin06G061900"
"277","Os01g0120600"
"278","SORBI_3003G036500"
"279","SORBI_3003G094000"
"280","TraesCS3A02G024600"
"281","TraesCS3B02G020200"
"282","Zm00001eb121490"
"283","Misin05G138300"
"284","Misin06G127400"
"285","Misin16G126600"
"286","Misin17G100300"
"287","Misin17G100400"
"288","Os05g0358700"
"289","SORBI_3003G147000"
"290","SORBI_3009G109925"
"291","SORBI_3009G110000"
"292","TraesCS1A02G228300"
"293","TraesCS1B02G242500"
"294","TraesCS1D02G230100"
"295","Zm00001eb285800"
"296","Zm00001eb339870"
"297","Misin06G127600"
"298","Misin05G233800"
"299","Misin06G206000"
"300","Misin18G180800"
"301","Os01g0611100"
"302","Os06g0600301"
"303","SORBI_3010G182500"
"304","SORBI_3010G182700"
"305","SORBI_3003G217800"
"306","SORBI_3003G238000"
"307","TraesCS7B02G254000"
"308","TraesCS7D02G349900"
"309","Zm00001eb158370"
"310","Zm00001eb359330"
"311","Misin05G193900"
"312","Misin05G243200"
"313","Misin05G283600"
"314","Misin06G248400"
"315","Misin06G274900"
"316","Misin17G046300"
"317","Os05g0349500"
"318","SORBI_3003G267800"
"319","SORBI_3009G046700"
"320","TraesCS1A02G224800"
"321","TraesCS1B02G238000"
"322","TraesCS1D02G226200"
"323","Zm00001eb155830"
"324","Zm00001eb360880"
"325","Misin16G036400"
"326","Misin05G307600"
"327","Os01g0812900"
"328","SORBI_3003G332000"
"329","SORBI_3006G247600"
"330","TraesCS3A02G337100"
"331","TraesCS3B02G368200"
"332","TraesCS3D02G330200"
"333","Zm00001eb150040"
"334","Zm00001eb369170"
"335","Misin06G299100"
"336","Misin05G319300"
"337","Misin06G312700"
"338","Misin16G168700"
"339","Misin17G177900"
"340","Os01g0833400"
"341","SORBI_3003G345600"
"342","SORBI_3009G167600"
"343","TraesCS1B02G301200"
"344","TraesCS1D02G290300"
"345","Zm00001eb289950"
"346","Zm00001eb368310"
"347","Misin06G219700"
"348","Os01g0511100"
"349","SORBI_3003G252300"
"350","SORBI_3K013100"
"351","TraesCS2A02G502200"
"352","TraesCS2B02G530300"
"353","TraesCS2D02G502700"
"354","Zm00001eb157170"
"355","Misin06G230000"
"356","Misin07G211100"
"357","Misin13G005800"
"358","Os08g0110800"
"359","SORBI_3003G276901"
"360","SORBI_3007G011600"
"361","TraesCS7A02G320500"
"362","TraesCS7B02G221500"
"363","TraesCS7D02G317400"
"364","Zm00001eb174080"
"365","Zm00001eb260490"
"366","Zm00001eb363030"
"367","Misin05G256600"
"368","Misin06G236900"
"369","MisinT295500"
"370","Os01g0727400"
"371","SORBI_3003G051200"
"372","SORBI_3003G282800"
"373","TraesCS3A02G283900"
"374","Zm00001eb361800"
"375","Misin06G248900"
"376","Os01g0698000"
"377","SORBI_3010G085500"
"378","SORBI_3003G268200"
"379","TraesCS3A02G257000"
"380","TraesCS3B02G290000"
"381","TraesCS3D02G257100"
"382","Zm00001eb155790"
"383","Zm00001eb360900"
"384","Misin06G398500"
"385","Misin06G398600"
"386","Os01g0954000"
"387","SORBI_3003G429200"
"388","SORBI_3003G429300"
"389","TraesCS6A02G033800"
"390","TraesCS6B02G047800"
"391","Zm00001eb362760"
"392","Misin06G416000"
"393","Misin07G001300"
"394","Misin18G150900"
"395","Misin19G141800"
"396","Os02g0101000"
"397","SORBI_3010G146700"
"398","SORBI_3004G001000"
"399","TraesCS6A02G002400"
"400","TraesCS6B02G007400"
"401","TraesCS6D02G003200"
"402","Zm00001eb278120"
"403","Zm00001eb404730"
"404","MisinT100200"
"405","Misin07G019900"
"406","Misin08G149800"
"407","MisinT275300"
"408","Os02g0121300"
"409","SORBI_3004G018400"
"410","SORBI_3004G162000"
"411","SORBI_3007G164300"
"412","TraesCS6A02G068900"
"413","TraesCS6B02G093100"
"414","TraesCS6D02G066700"
"415","Zm00001eb181260"
"416","Zm00001eb242390"
"417","Zm00001eb242400"
"418","Misin07G021100"
"419","Misin07G143900"
"420","Misin11G171200"
"421","Misin12G224100"
"422","Misin13G064700"
"423","Os04g0605900"
"424","Os08g0234000"
"425","SORBI_3006G206500"
"426","SORBI_3006G206900"
"427","SORBI_3007G085001"
"428","SORBI_3007G085000"
"429","SORBI_3K033000"
"430","TraesCS5D02G462800"
"431","Zm00001eb414310"
"432","Zm00001eb430450"
"433","Zm00001eb071540"
"434","Zm00001eb178140"
"435","Misin09G039700"
"436","Misin10G026800"
"437","Misin14G028300"
"438","Misin15G077700"
"439","Os11g0156800"
"440","SORBI_3005G043000"
"441","SORBI_3008G042800"
"442","TraesCS4A02G199000"
"443","TraesCS4B02G116400"
"444","TraesCS4D02G114100"
"445","Zm00001eb164080"
"446","Zm00001eb197530"
"447","Misin09G127500"
"448","Os11g0498600"
"449","SORBI_3005G121200"
"450","SORBI_3005G121300"
"451","TraesCS5A02G063100"
"452","TraesCS5B02G069300"
"453","TraesCS5D02G074300"
"454","Zm00001eb112930"
"455","Misin10G153000"
"456","Misin19G034000"
"457","Os11g0599200"
"458","SORBI_3010G179400"
"459","SORBI_3005G156500"
"460","SORBI_3005G156600"
"461","SORBI_3005G156800"
"462","SORBI_3005G172900"
"463","SORBI_3005G173200"
"464","TraesCS3B02G013100"
"465","TraesCS3D02G001400"
"466","Zm00001eb114130"
"467","Zm00001eb165630"
"468","Zm00001eb167530"
"469","MisinT011700"
"470","Misin10G132900"
"471","Misin18G037100"
"472","Misin11G032900"
"473","Misin12G044000"
"474","Os04g0298600"
"475","SORBI_3005G063200"
"476","SORBI_3006G035300"
"477","TraesCS2A02G270700"
"478","TraesCS2B02G289500"
"479","Zm00001eb420400"
"480","Misin10G050700"
"481","Misin11G169200"
"482","Misin11G169300"
"483","Misin12G173200"
"484","Misin12G173300"
"485","Os04g0558400"
"486","SORBI_3006G175800"
"487","SORBI_3006G175900"
"488","TraesCS2D02G405600"
"489","Zm00001eb429310"
"490","Misin11G228100"
"491","Misin12G241800"
"492","Os03g0184000"
"493","SORBI_3001G480550"
"494","SORBI_3006G232600"
"495","TraesCS4D02G299000"
"496","Zm00001eb006300"
"497","Zm00001eb326120"
"498","Misin11G265600"
"499","Misin15G069600"
"500","Os04g0681900"
"501","SORBI_3001G092800"
"502","SORBI_3006G270900"
"503","TraesCS2A02G586100"
"504","TraesCS2B02G596900"
"505","TraesCS2D02G600500"
"506","Zm00001eb192540"
"507","Misin11G267800"
"508","Misin14G161400"
"509","Misin15G174500"
"510","MisinT160100"
"511","Os03g0167500"
"512","SORBI_3006G279900"
"513","SORBI_3008G166300"
"514","TraesCS2A02G564000"
"515","TraesCS2B02G625300"
"516","TraesCS2D02G574200"
"517","Zm00001eb031640"
"518","Misin14G085300"
"519","Misin15G106500"
"520","Misin15G106600"
"521","Os12g0476200"
"522","SORBI_3008G094000"
"523","SORBI_3008G094300"
"524","SORBI_3008G094400"
"525","TraesCS6B02G421600"
"526","Zm00001eb408900"
"527","Zm00001eb408920"
"528","Zm00001eb133100"
"529","Misin15G140500"
"530","MisinT510400"
"531","Os12g0552500"
"532","SORBI_3008G124301"
"533","SORBI_3008G124400"
"534","TraesCS5A02G092000"
"535","TraesCS5B02G097600"
"536","TraesCS5D02G104200"
"537","Zm00001eb410170"
"538","Zm00001eb137220"
"539","MisinT510300"
"540","Misin15G182500"
"541","Os12g0618300"
"542","SORBI_3001G098301"
"543","SORBI_3008G174300"
"544","TraesCS5A02G030000"
"545","TraesCS5B02G028700"
"546","TraesCS5D02G038000"
"547","Zm00001eb031980"
"548","Misin16G013900"
"549","Misin16G014000"
"550","Misin17G016800"
"551","Os05g0116100"
"552","SORBI_3009G017732"
"553","SORBI_3009G017800"
"554","TraesCS1B02G059100"
"555","Zm00001eb266260"
"556","Zm00001eb355540"
"557","Zm00001eb355550"
"558","Misin17G016900"
"559","Misin16G139600"
"560","Misin16G139800"
"561","Misin17G140200"
"562","Os05g0410500"
"563","SORBI_3010G127800"
"564","SORBI_3009G136500"
"565","SORBI_3009G136600"
"566","SORBI_3009G136700"
"567","TraesCS1A02G257400"
"568","TraesCS1B02G267900"
"569","TraesCS1D02G256700"
"570","Zm00001eb287980"
"571","Misin16G164400"
"572","Misin17G162600"
"573","Os05g0459900"
"574","SORBI_3003G351000"
"575","SORBI_3009G163800"
"576","TraesCS1B02G294200"
"577","TraesCS1D02G283800"
"578","TraesCS5A02G038200"
"579","Zm00001eb351330"
"580","Misin06G318100"
"581","Misin16G198900"
"582","Os05g0513900"
"583","SORBI_3003G008850"
"584","SORBI_3009G195700"
"585","TraesCS1A02G333700"
"586","TraesCS1D02G336300"
"587","Zm00001eb142680"
"588","Zm00001eb292750"
"589","Misin18G259100"
"590","Misin19G228300"
"591","Os06g0709100"
"592","SORBI_3010G258800"
"593","SORBI_3006G067150"
"594","TraesCS7A02G408600"
"595","TraesCS7B02G308300"
"596","TraesCS7D02G401900"
"597","Zm00001eb227600"
"598","Misin18G259700"
"599","Misin18G259900"
"600","Misin19G227300"
"601","Os01g0276000"
"602","SORBI_3010G259900"
"603","SORBI_3010G260100"
"604","TraesCS3A02G187900"
"605","TraesCS3B02G217500"
"606","TraesCS3D02G191800"
"607","Zm00001eb227660"
"608","Zm00001eb332790"
"609","MisinT385100"
"610","Os06g0625500"
"611","SORBI_3010G134200"
"612","SORBI_3010G197200"
"613","TraesCS7A02G394300"
"614","TraesCS7B02G296300"
"615","TraesCS7D02G389700"
"616","Zm00001eb387780"
