"","x"
"1","Misin01G098500"
"2","Misin01G098600"
"3","Misin02G086200"
"4","Misin02G086300"
"5","Misin02G086400"
"6","Os03g0724100"
"7","SORBI_3001G108500"
"8","SORBI_3001G108600"
"9","SORBI_3001G108700"
"10","TraesCS4A02G259700"
"11","TraesCS4B02G055000"
"12","TraesCS4D02G055200"
"13","Zm00001eb055720"
"14","Zm00001eb055730"
"15","Misin01G098700"
"16","Misin01G106300"
"17","Misin02G096500"
"18","Misin11G243600"
"19","Misin12G254100"
"20","Os04g0497400"
"21","SORBI_3001G118700"
"22","SORBI_3006G244700"
"23","TraesCS2A02G352600"
"24","TraesCS2B02G371700"
"25","TraesCS2D02G351600"
"26","Zm00001eb432360"
"27","Zm00001eb068110"
"28","Misin01G126100"
"29","Misin02G130200"
"30","Misin11G161500"
"31","Misin12G168100"
"32","Os04g0544500"
"33","SORBI_3001G137300"
"34","SORBI_3006G166100"
"35","TraesCS2A02G391700"
"36","TraesCS2B02G410200"
"37","TraesCS2D02G390000"
"38","Zm00001eb427850"
"39","Zm00001eb075150"
"40","Misin01G208800"
"41","Misin01G483200"
"42","Misin02G201100"
"43","Misin02G476500"
"44","Os10g0456800"
"45","SORBI_3001G230700"
"46","SORBI_3001G505300"
"47","TraesCS1A02G143300"
"48","TraesCS1B02G159900"
"49","TraesCS1D02G142100"
"50","Zm00001eb003700"
"51","Zm00001eb046740"
"52","Misin01G446600"
"53","Misin02G422800"
"54","Misin13G189000"
"55","Os03g0203700"
"56","SORBI_3001G464900"
"57","SORBI_3007G215200"
"58","TraesCS4A02G046800"
"59","TraesCS4B02G258000"
"60","TraesCS4D02G257900"
"61","Zm00001eb007650"
"62","Zm00001eb034200"
"63","Zm00001eb199600"
"64","Misin07G224500"
"65","Misin03G049700"
"66","Misin04G059800"
"67","Misin11G166200"
"68","Misin12G183900"
"69","Os07g0185200"
"70","SORBI_3002G056600"
"71","SORBI_3006G170700"
"72","TraesCS2A02G237900"
"73","TraesCS2B02G257400"
"74","TraesCS2D02G242200"
"75","Zm00001eb429740"
"76","Zm00001eb074680"
"77","Misin03G070000"
"78","Misin04G092000"
"79","Misin18G001300"
"80","Misin18G002100"
"81","Os05g0187000"
"82","SORBI_3010G007400"
"83","SORBI_3002G087000"
"84","SORBI_3003G035601"
"85","TraesCS1A02G122700"
"86","TraesCS1D02G123600"
"87","Zm00001eb268750"
"88","Zm00001eb304090"
"89","Misin03G074000"
"90","Misin04G086700"
"91","Misin16G254100"
"92","Misin17G264000"
"93","Os10g0497600"
"94","SORBI_3002G082100"
"95","SORBI_3009G254000"
"96","TraesCS1A02G433500"
"97","TraesCS1B02G469400"
"98","TraesCS1D02G443100"
"99","Zm00001eb095070"
"100","Zm00001eb297460"
"101","Misin03G279600"
"102","Misin04G302000"
"103","Misin17G027800"
"104","MisinT426700"
"105","Os07g0517300"
"106","SORBI_3001G252200"
"107","SORBI_3002G319200"
"108","TraesCS2A02G221800"
"109","TraesCS2B02G247200"
"110","TraesCS2D02G227700"
"111","Zm00001eb106060"
"112","Zm00001eb322750"
"113","Misin03G290500"
"114","Misin04G316100"
"115","Misin07G544600"
"116","Os07g0549700"
"117","SORBI_3002G332750"
"118","SORBI_3004G347600"
"119","TraesCS2A02G212100"
"120","TraesCS2B02G237200"
"121","TraesCS2D02G218000"
"122","Zm00001eb106630"
"123","Zm00001eb323620"
"124","Misin03G290400"
"125","Misin03G331200"
"126","Misin03G331500"
"127","Misin04G347900"
"128","Misin04G348000"
"129","Misin04G348100"
"130","Os07g0614000"
"131","SORBI_3002G373100"
"132","SORBI_3002G373200"
"133","TraesCS2A02G170200"
"134","TraesCS2B02G196500"
"135","TraesCS2D02G177700"
"136","Zm00001eb092910"
"137","Zm00001eb109110"
"138","Zm00001eb113400"
"139","Misin05G018300"
"140","Misin05G018400"
"141","Misin06G008400"
"142","Misin06G008500"
"143","Os11g0186500"
"144","SORBI_3003G015000"
"145","SORBI_3003G015100"
"146","TraesCS3A02G145300"
"147","TraesCS3B02G172400"
"148","Zm00001eb119720"
"149","Zm00001eb338800"
"150","Misin05G138300"
"151","Misin06G127400"
"152","Misin16G126600"
"153","Misin17G100300"
"154","Misin17G100400"
"155","Os05g0358700"
"156","SORBI_3003G147000"
"157","SORBI_3009G109925"
"158","SORBI_3009G110000"
"159","TraesCS1A02G228300"
"160","TraesCS1B02G242500"
"161","TraesCS1D02G230100"
"162","Zm00001eb285800"
"163","Zm00001eb339870"
"164","Misin06G127600"
"165","Misin05G190100"
"166","Misin05G190300"
"167","Misin05G190500"
"168","Misin06G198500"
"169","Misin06G198600"
"170","Misin06G198700"
"171","MisinT520400"
"172","Os01g0618100"
"173","SORBI_3003G221800"
"174","SORBI_3003G222200"
"175","SORBI_3003G222300"
"176","SORBI_3003G300500"
"177","TraesCS3A02G222900"
"178","TraesCS3B02G252400"
"179","TraesCS3D02G230600"
"180","TraesCS7B02G089600"
"181","Zm00001eb159730"
"182","Zm00001eb357690"
"183","Zm00001eb358310"
"184","Misin05G243200"
"185","Misin05G283600"
"186","Misin06G248400"
"187","Misin06G274900"
"188","Misin17G046300"
"189","Os05g0349500"
"190","SORBI_3003G267800"
"191","SORBI_3009G046700"
"192","TraesCS1A02G224800"
"193","TraesCS1B02G238000"
"194","TraesCS1D02G226200"
"195","Zm00001eb155830"
"196","Zm00001eb360880"
"197","Misin16G036400"
"198","Misin05G302000"
"199","Misin06G288500"
"200","Misin11G179300"
"201","Misin12G215100"
"202","Os01g0796700"
"203","SORBI_3003G324300"
"204","SORBI_3006G196500"
"205","TraesCS3A02G327900"
"206","TraesCS3B02G357400"
"207","TraesCS3D02G321400"
"208","Zm00001eb428330"
"209","Zm00001eb150860"
"210","Misin05G319300"
"211","Misin06G312700"
"212","Misin16G168700"
"213","Misin17G177900"
"214","Os01g0833400"
"215","SORBI_3003G345600"
"216","SORBI_3009G167600"
"217","TraesCS1B02G301200"
"218","TraesCS1D02G290300"
"219","Zm00001eb289950"
"220","Zm00001eb368310"
"221","Misin05G365500"
"222","Misin11G112600"
"223","Os01g0243700"
"224","SORBI_3003G000900"
"225","SORBI_3006G119000"
"226","TraesCS3A02G168200"
"227","TraesCS3B02G198200"
"228","TraesCS3D02G174300"
"229","Zm00001eb079780"
"230","Zm00001eb118810"
"231","Misin05G003700"
"232","Misin05G004400"
"233","Misin12G117100"
"234","Misin05G374100"
"235","Misin05G411900"
"236","Misin06G379500"
"237","Misin06G379700"
"238","Misin06G380100"
"239","Os01g0921000"
"240","SORBI_3003G404900"
"241","SORBI_3003G405000"
"242","SORBI_3003G405300"
"243","TraesCS3A02G428300"
"244","TraesCS3B02G465700"
"245","TraesCS3D02G424000"
"246","Zm00001eb364410"
"247","Zm00001eb364450"
"248","Misin05G373800"
"249","Misin06G230000"
"250","Misin07G211100"
"251","Misin13G005800"
"252","Os08g0110800"
"253","SORBI_3003G276901"
"254","SORBI_3007G011600"
"255","TraesCS7A02G320500"
"256","TraesCS7B02G221500"
"257","TraesCS7D02G317400"
"258","Zm00001eb174080"
"259","Zm00001eb260490"
"260","Zm00001eb363030"
"261","Misin05G256600"
"262","Misin07G014200"
"263","Misin08G011900"
"264","Os02g0117500"
"265","SORBI_3004G013200"
"266","SORBI_3004G013300"
"267","TraesCS6B02G066200"
"268","TraesCSU02G108800"
"269","Zm00001eb055130"
"270","Zm00001eb411500"
"271","Zm00001eb209370"
"272","Zm00001eb230060"
"273","Misin08G011700"
"274","Misin07G014100"
"275","Misin07G019900"
"276","Misin08G149800"
"277","MisinT275300"
"278","Os02g0121300"
"279","SORBI_3004G018400"
"280","SORBI_3004G162000"
"281","SORBI_3007G164300"
"282","TraesCS6A02G068900"
"283","TraesCS6B02G093100"
"284","TraesCS6D02G066700"
"285","Zm00001eb181260"
"286","Zm00001eb242390"
"287","Zm00001eb242400"
"288","Misin07G021100"
"289","Misin07G423400"
"290","Misin07G423500"
"291","Misin07G423700"
"292","Misin07G423800"
"293","Misin07G423900"
"294","Misin08G218300"
"295","Misin08G218400"
"296","Misin08G218500"
"297","Misin08G218800"
"298","Os02g0640800"
"299","SORBI_3004G303800"
"300","SORBI_3004G304000"
"301","SORBI_3004G304100"
"302","SORBI_3004G304200"
"303","SORBI_3004G304300"
"304","TraesCS2A02G516200"
"305","TraesCS2B02G544800"
"306","TraesCS2D02G517700"
"307","Zm00001eb185830"
"308","Zm00001eb185840"
"309","Zm00001eb185880"
"310","Misin08G218100"
"311","Misin08G218200"
"312","Misin07G422300"
"313","Misin08G218700"
"314","Misin07G429000"
"315","Misin07G429100"
"316","Misin08G222400"
"317","Misin08G222500"
"318","Os02g0650300"
"319","SORBI_3004G299500"
"320","SORBI_3004G299600"
"321","SORBI_3004G299700"
"322","TraesCS6A02G240900"
"323","TraesCS6B02G283800"
"324","TraesCS6D02G223100"
"325","Zm00001eb248990"
"326","Zm00001eb249020"
"327","Misin07G448100"
"328","Misin08G243600"
"329","Misin11G184300"
"330","Misin12G192300"
"331","Os02g0685600"
"332","SORBI_3004G279200"
"333","SORBI_3006G192200"
"334","TraesCS2A02G456300"
"335","TraesCS2B02G478400"
"336","TraesCS2D02G456600"
"337","Zm00001eb072840"
"338","Zm00001eb250950"
"339","Misin07G459700"
"340","Misin08G255300"
"341","Misin16G233400"
"342","Misin17G235500"
"343","Os02g0704600"
"344","SORBI_3004G268200"
"345","SORBI_3009G227100"
"346","TraesCS6A02G272000"
"347","TraesCS6B02G299600"
"348","TraesCS6D02G252200"
"349","Zm00001eb188320"
"350","Zm00001eb252010"
"351","Zm00001eb295390"
"352","Misin08G016700"
"353","MisinT162300"
"354","Os12g0606900"
"355","SORBI_3004G020900"
"356","SORBI_3008G161201"
"357","SORBI_3008G161300"
"358","SORBI_3008G161401"
"359","SORBI_3008G161500"
"360","TraesCS5A02G053400"
"361","TraesCS5B02G063000"
"362","TraesCS5D02G064600"
"363","Zm00001eb031350"
"364","Zm00001eb208510"
"365","Misin14G157600"
"366","Misin14G157700"
"367","Misin08G138700"
"368","Misin14G079500"
"369","Os01g0218032"
"370","SORBI_3004G149800"
"371","SORBI_3008G085300"
"372","TraesCS5A02G169000"
"373","TraesCS5B02G165800"
"374","TraesCS5D02G173300"
"375","Zm00001eb202980"
"376","Zm00001eb241240"
"377","Misin15G097800"
"378","Misin15G097700"
"379","Misin07G374100"
"380","Misin09G039700"
"381","Misin10G026800"
"382","Misin14G028300"
"383","Misin15G077700"
"384","Os11g0156800"
"385","SORBI_3005G043000"
"386","SORBI_3008G042800"
"387","TraesCS4A02G199000"
"388","TraesCS4B02G116400"
"389","TraesCS4D02G114100"
"390","Zm00001eb164080"
"391","Zm00001eb197530"
"392","Misin11G103600"
"393","Misin12G099800"
"394","Misin12G099900"
"395","Misin12G100000"
"396","Os04g0450600"
"397","SORBI_3006G100332"
"398","SORBI_3006G100400"
"399","TraesCS2A02G318800"
"400","TraesCS2B02G337100"
"401","TraesCS2D02G316500"
"402","Zm00001eb423830"
"403","Zm00001eb081280"
"404","Zm00001eb081290"
"405","Misin11G140500"
"406","Misin11G141000"
"407","Misin11G141300"
"408","Misin11G141400"
