TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000172"	"ribonuclease MRP complex"	1	4.222898472609422	0.04151047643819539	0.7433502552256501	0.47495898	null
"GO:0000325"	"plant-type vacuole"	4	4.213916009644023	0.04066068696484073	0.7849669552020982	0.15656526	null
"GO:0009705"	"plant-type vacuole membrane"	1	4.073974819866659	0.029459368409627946	0.7054081693746969	0.53271937	325
"GO:0000502"	"proteasome complex"	3	5.180510087331527	0.37652382533874423	0.7515619719814391	0.49612005	null
"GO:0005839"	"proteasome core complex"	2	4.708939024669742	0.1271205539673217	0.7688623672242114	0.89306917	502
"GO:0019774"	"proteasome core complex, beta-subunit complex"	2	4.18052728291341	0.03765163710451183	0.7563328758070239	0.81237627	502
"GO:0000785"	"chromatin"	2	5.641017762467329	1.087181392930179	0.6267578627158689	0.45756389	null
"GO:0000123"	"histone acetyltransferase complex"	1	5.004905772983688	0.25129666195240574	0.6027864231521677	0.74523996	785
"GO:0000124"	"SAGA complex"	1	4.501771085899107	0.07889375897217417	0.6217223834347202	0.88109512	785
"GO:0000781"	"chromosome, telomeric region"	1	4.616863947041849	0.10283446533408082	0.7801475212254645	0.62908376	785
"GO:0000786"	"nucleosome"	1	4.845203498726108	0.17397327417075828	0.6738115666709769	0.72004146	785
"GO:0097550"	"transcription preinitiation complex"	1	4.196756331057987	0.03908534624523006	0.8328486605139495	0.63311821	785
"GO:0005575"	"cellular_component"	4	7.604714769821186	100	1	-0	null
"GO:0005576"	"extracellular region"	5	6.192286102188137	3.8687535442060237	0.9999224840330628	6.017E-05	null
"GO:0005634"	"nucleus"	75	6.822624306696733	16.5161752456724	0.7108148502548343	0.35145602	null
"GO:0043229"	"intracellular organelle"	2	7.155947779414566	35.58221586431715	0.736176840412237	0.5726559	5634
"GO:0043231"	"intracellular membrane-bounded organelle"	4	7.079705376423831	29.853178741885195	0.6942232517213873	0.54368596	5634
"GO:0005681"	"spliceosomal complex"	5	5.487026604535128	0.7626239332222511	0.5914476605766589	0.3245659	null
"GO:0005684"	"U2-type spliceosomal complex"	1	4.932098160810248	0.21250948745221238	0.6129203320681446	0.81279192	5681
"GO:0005689"	"U12-type spliceosomal complex"	1	4.357534654597579	0.056597966737053425	0.645563700170753	0.73151223	5681
"GO:0008180"	"COP9 signalosome"	1	4.373886231789153	0.05876965094673753	0.6784592459041018	0.50968571	5681
"GO:0022625"	"cytosolic large ribosomal subunit"	2	5.610954914935405	1.014469728138433	0.5797383157324155	0.63531157	5681
"GO:0022627"	"cytosolic small ribosomal subunit"	1	5.314539224168974	0.5126516507707168	0.6014995687128567	0.83441369	5681
"GO:0030687"	"preribosome, large subunit precursor"	1	4.726580518201694	0.1323907395608457	0.7772522512042951	0.52284626	5681
"GO:0071005"	"U2-type precatalytic spliceosome"	1	3.426836453803508	0.006636806091608995	0.6863372888171739	0.6295256	5681
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	1	4.121920785563038	0.03289828253571812	0.6272514910059076	0.70269533	5681
"GO:0071011"	"precatalytic spliceosome"	1	4.8233111751109785	0.16542071461728836	0.6195472653465041	0.7960451	5681
"GO:0071013"	"catalytic step 2 spliceosome"	2	5.106177293464391	0.31729200818719977	0.5701042523824009	0.59054084	5681
"GO:0005730"	"nucleolus"	8	5.688028068374036	1.2114693153196516	0.6525206369991348	0.22801288	null
"GO:0000176"	"nuclear exosome (RNase complex)"	1	4.441553750953457	0.06867889194012453	0.6238560275697415	0.56621912	5730
"GO:0005654"	"nucleoplasm"	7	5.867272394556651	1.830446525605921	0.7055378530938453	0.78714109	5730
"GO:0005694"	"chromosome"	1	6.006904394196394	2.5245804089932373	0.727663858502185	0.55881018	5730
"GO:0005759"	"mitochondrial matrix"	3	5.46181955191664	0.7196201132943302	0.7292494961336881	0.64332149	5730
"GO:0005819"	"spindle"	1	5.2849718546478694	0.47891103305527	0.7573516434671748	0.78309871	5730
"GO:0005840"	"ribosome"	5	6.025196048625903	2.633182012829237	0.7265147643618475	0.50784306	5730
"GO:0005856"	"cytoskeleton"	3	6.097124675139802	3.1074887771882316	0.7219013716771487	0.57514133	5730
"GO:0005874"	"microtubule"	1	5.495824526649605	0.7782307393103814	0.747090005436512	0.75426724	5730
"GO:0015630"	"microtubule cytoskeleton"	1	5.840331969253789	1.720349093515654	0.7299857532907776	0.5309737	5730
"GO:0016607"	"nuclear speck"	3	4.809492376937341	0.16023998054727537	0.7580231838698086	0.61043445	5730
"GO:0005737"	"cytoplasm"	64	7.238956814544198	43.076660800468886	0.8844138649186254	0.12447513	null
"GO:0005739"	"mitochondrion"	20	6.2910814460391355	4.856981674016684	0.7429688158951828	0	null
"GO:0005743"	"mitochondrial inner membrane"	5	5.680813971027983	1.1915116865185273	0.625087928442393	0.22750481	null
"GO:0005635"	"nuclear envelope"	1	5.304361254225308	0.5007769610246294	0.6573610980637706	0.7525143	5743
"GO:0005643"	"nuclear pore"	2	4.9482515425629385	0.22056260933274582	0.5562594218485012	0.69400817	5743
"GO:0005741"	"mitochondrial outer membrane"	3	5.0711157957665725	0.29268290016350246	0.6383836014043802	0.79928189	5743
"GO:0005742"	"mitochondrial outer membrane translocase complex"	1	4.206475061816686	0.03996992242217233	0.6112860625134275	0.66942686	5743
"GO:0005747"	"mitochondrial respiratory chain complex I"	1	4.849793961764723	0.17582193898998594	0.56366222006357	0.8009112	5743
"GO:0031965"	"nuclear membrane"	1	4.823695884494096	0.16556731572526476	0.6461883148873027	0.84187172	5743
"GO:0031966"	"mitochondrial membrane"	2	5.795254182580883	1.5507390658806	0.6175963595027052	0.9372396	5743
"GO:0005773"	"vacuole"	4	5.735805619372332	1.35235298008496	0.7746528732709345	0.23143591	null
"GO:0005777"	"peroxisome"	3	5.478403424196616	0.7476308639759881	0.7769793003190435	0.21411812	null
"GO:0005778"	"peroxisomal membrane"	1	4.801952234854282	0.15748189190568568	0.6914140980290145	0.85631007	5777
"GO:0005783"	"endoplasmic reticulum"	13	6.095309558822563	3.094528245337302	0.692503713783265	0.26090848	null
"GO:0000139"	"Golgi membrane"	5	5.498663360882215	0.7833344456795933	0.6293121118657832	0.59826071	5783
"GO:0005764"	"lysosome"	1	5.383059179201956	0.6002644485206731	0.7366776033311532	0.84269055	5783
"GO:0005765"	"lysosomal membrane"	1	5.035841822172261	0.26985039878731565	0.6563625255467708	0.85178531	5783
"GO:0005774"	"vacuolar membrane"	2	5.4507801012932395	0.7015583598387308	0.6352023986416391	0.69948159	5783
"GO:0005776"	"autophagosome"	1	4.703231174710936	0.1254607312532839	0.7674376955233289	0.72936873	5783
"GO:0005789"	"endoplasmic reticulum membrane"	8	5.83567915922471	1.70201650072498	0.6290401826242009	0.65976058	5783
"GO:0005794"	"Golgi apparatus"	12	5.975775890758108	2.349961096041566	0.700711496127605	0.68921254	5783
"GO:0005802"	"trans-Golgi network"	1	5.183326796601633	0.37897380317712925	0.7393409424242366	0.76660419	5783
"GO:0005811"	"lipid droplet"	2	4.922881091208294	0.20804685033482948	0.7819153382655257	0.38610723	null
"GO:0005829"	"cytosol"	27	6.752331838179486	14.048080989011824	0.8532490738086973	0.19224382	null
"GO:0005851"	"eukaryotic translation initiation factor 2B complex"	1	4.026001817357177	0.02637826037758184	0.8088404021989811	0.22864326	null
"GO:0005852"	"eukaryotic translation initiation factor 3 complex"	2	4.537264858754543	0.08561256229366826	0.7931079870659599	0.255018	null
"GO:0005886"	"plasma membrane"	23	6.8396702634157895	17.177321395000487	0.959322598108123	0.00015294	null
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	1	4.4651299351405545	0.07251039886384637	0.7616223441935326	0.46964777	null
"GO:0009506"	"plasmodesma"	5	4.614623060185307	0.10230521048664064	0.9795750356957036	3.812E-05	null
"GO:0045202"	"synapse"	1	5.638186642979101	1.0801172073373506	0.977413787465398	0.69335154	9506
"GO:0045211"	"postsynaptic membrane"	1	5.026512836268541	0.2641155622244427	0.9503061198576597	0.75619104	9506
"GO:0009507"	"chloroplast"	14	5.449217589922604	0.6990388085931706	0.7294336041196315	0.21231674	null
"GO:0009509"	"chromoplast"	1	2.958085848521085	0.0022536814395692096	0.8151402977776836	0.6178862	9507
"GO:0009534"	"chloroplast thylakoid"	1	4.740915076481283	0.1368334985618928	0.7042986838119494	0.98427009	9507
"GO:0009535"	"chloroplast thylakoid membrane"	1	4.658135463071869	0.11308660383426004	0.5790246090711131	0.90187081	9507
"GO:0009570"	"chloroplast stroma"	3	4.626873923957273	0.10523226311708445	0.7620169591020801	0.81880967	9507
"GO:0009941"	"chloroplast envelope"	3	4.665036609369652	0.11489799718535812	0.7100796193687688	0.82494265	9507
"GO:0031969"	"chloroplast membrane"	2	4.397957380103888	0.06211911354931669	0.6681055026422204	0.86369371	9507
"GO:0043253"	"chloroplast ribosome"	1	1.6020599913279623	9.690581713693404E-05	0.8005356398730156	0.51452563	9507
"GO:0009536"	"plastid"	10	5.486950187589592	0.7624897559369845	0.7863656568074683	0.21465144	null
"GO:0009579"	"thylakoid"	1	5.021185162912319	0.26089530737804617	0.7779106746861505	0.39454155	null
"GO:0009986"	"cell surface"	1	5.422860574002152	0.6578761991908514	0.9999360816469345	4.693E-05	null
"GO:0012505"	"endomembrane system"	1	6.443149977940086	6.893425119210306	0.999916561578383	0.00011166	null
"GO:0016020"	"membrane"	69	7.297158185522496	49.2542153160787	0.9998855005769441	0.00010118	null
"GO:0016281"	"eukaryotic translation initiation factor 4F complex"	1	4.19736327300672	0.039140011065153454	0.772242956869616	0.42147812	null
"GO:0017177"	"glucosidase II complex"	1	3.8073997127594854	0.015944734065838607	0.6909463303728424	0.40758865	null
"GO:0030131"	"clathrin adaptor complex"	1	4.439711549174355	0.06838817448871372	0.7570390531220923	0.40377927	null
"GO:0030125"	"clathrin vesicle coat"	1	4.557266528869904	0.08964781990983187	0.5817637466000262	0.92284931	30131
"GO:0031410"	"cytoplasmic vesicle"	4	5.989407543093069	2.424891655569294	0.6894561784958844	0.25147478	null
"GO:0005768"	"endosome"	4	5.712657276464906	1.2821583817742324	0.6665460387477139	0.89816149	31410
"GO:0010008"	"endosome membrane"	1	5.341915049344017	0.546007129982158	0.6074318588020238	0.81229815	31410
"GO:0012507"	"ER to Golgi transport vesicle membrane"	1	4.65662517127951	0.11269401103662838	0.6395507126164325	0.8586604	31410
"GO:0030127"	"COPII vesicle coat"	1	4.383492216832611	0.06008409138944107	0.5766080281772941	0.86073862	31410
"GO:0030136"	"clathrin-coated vesicle"	1	4.925827574624742	0.2094631661237539	0.7337180683068947	0.73358974	31410
"GO:0030665"	"clathrin-coated vesicle membrane"	1	4.646932792140526	0.11020676173011373	0.6605756029831892	0.8153889	31410
"GO:0031902"	"late endosome membrane"	1	4.788111781854242	0.15254217999624403	0.6430164632939673	0.71079412	31410
"GO:0099503"	"secretory vesicle"	1	5.169551004015548	0.36714135442825546	0.7359968770231209	0.77773139	31410
"GO:0031982"	"vesicle"	1	6.031064528467352	2.6690048632308567	0.7825608346576599	0.2461316	null
"GO:0032578"	"aleurone grain membrane"	1	1.462397997898956	6.95734071752347E-05	0.7832725491827927	0.4052793	null
"GO:0032991"	"protein-containing complex"	2	6.900403837280107	19.75554538569037	1	-0	null
"GO:0033179"	"proton-transporting V-type ATPase, V0 domain"	1	4.3605555484026715	0.05699304429922707	0.7650237145721609	0.32669992	null
"GO:0000220"	"vacuolar proton-transporting V-type ATPase, V0 domain"	1	3.8281441073037863	0.016724950132018027	0.6080887684058591	0.83893373	33179
"GO:0000221"	"vacuolar proton-transporting V-type ATPase, V1 domain"	1	3.8258802989361795	0.016637983373048983	0.6082056994198844	0.83866327	33179
"GO:0033290"	"eukaryotic 48S preinitiation complex"	2	4.452277233126352	0.07039586423862765	0.7278739987734285	0.49563216	null
"GO:0016282"	"eukaryotic 43S preinitiation complex"	2	4.4651745781341585	0.07251785315747229	0.727352529280358	0.9838195	33290
"GO:0033588"	"elongator holoenzyme complex"	1	4.1739143398014065	0.03708262602440009	0.7991344382389276	0.41997104	null
"GO:0034719"	"SMN-Sm protein complex"	1	4.258661223325604	0.04507362879138419	0.7445202547292793	0.23993593	null
"GO:0005682"	"U5 snRNP"	1	4.451049197579129	0.07019708307526983	0.6173092530858492	0.86993782	34719
"GO:0005685"	"U1 snRNP"	1	4.569912054396548	0.09229657891157474	0.6105451184807104	0.88849885	34719
"GO:0005686"	"U2 snRNP"	1	4.662805035038167	0.11430910798891059	0.6050938129650894	0.90356517	34719
"GO:0005687"	"U4 snRNP"	1	4.205718498103094	0.039900349014997095	0.6305659787143812	0.73386161	34719
"GO:0030532"	"small nuclear ribonucleoprotein complex"	1	5.068371418032643	0.29083920487335874	0.5804230556725903	0.84148475	34719
"GO:0034715"	"pICln-Sm protein complex"	1	4.191618663369469	0.03862566480496512	0.7469829682006783	0.73233066	34719
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	1	4.679990842434873	0.11892331574335385	0.6040689050788516	0.90640871	34719
"GO:0035657"	"eRF1 methyltransferase complex"	1	3.678245151927042	0.011842387807041733	0.778691591901441	0.41725271	null
"GO:0034709"	"methylosome"	1	3.36679638328673	0.005779562324628424	0.7704478870304933	0.6499528	35657
"GO:0035098"	"ESC/E(Z) complex"	1	4.104316364511727	0.031591296386640495	0.621909845703927	0.71450817	35657
"GO:0042645"	"mitochondrial nucleoid"	1	4.149126699742614	0.035025240983646726	0.7358403967214099	0.486126	null
"GO:0044297"	"cell body"	1	4.963872789693795	0.22864057885869896	0.9999420397195233	4.148E-05	null
"GO:0048046"	"apoplast"	2	4.587160734706186	0.0960361495472436	0.9999461291247308	3.787E-05	null
"GO:0048471"	"perinuclear region of cytoplasm"	1	5.0171627731719886	0.2584900553014166	0.9030105125468458	0.10673752	null
"GO:0070390"	"transcription export complex 2"	1	3.869055618701908	0.01837731855242985	0.7012162813786493	0.46572404	null
"GO:0071819"	"DUBm complex"	1	3.517591730711908	0.008179844872174023	0.7152465682937388	0.43933875	null
