TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000079"	"regulation of cyclin-dependent protein serine/threonine kinase activity"	1	2.110589710299249	0.00031548674132463224	0.9386595886188672	0.44967237	null
"GO:0000373"	"Group II intron splicing"	1	3.581722159949099	0.009405448475740597	0.8677237896585783	0.33478559	null
"GO:0002926"	"tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation"	1	3.7831886910752575	0.014958508071087444	0.8520901314386792	0.39091196	null
"GO:0001682"	"tRNA 5'-leader removal"	1	4.410321617730682	0.06339804656525148	0.8447499935582632	0.51855765	2926
"GO:0005975"	"carbohydrate metabolic process"	2	6.335775531602232	5.3400641443698875	0.934003880398652	0.15163831	null
"GO:0006071"	"glycerol metabolic process"	1	4.8971705673529655	0.19450743498730216	0.9172294311001228	0.49989178	null
"GO:0006111"	"regulation of gluconeogenesis"	1	3.9934362304976116	0.02427522590083049	0.9327569894298242	0.27139997	null
"GO:0006110"	"regulation of glycolytic process"	1	3.780173243642594	0.014854988984090298	0.9246236427291369	0.76429926	6111
"GO:0006325"	"chromatin organization"	6	5.734825422616354	1.3384303174082528	0.9037388951885091	0.01352937	null
"GO:0006334"	"nucleosome assembly"	1	4.625734190996901	0.10411062463712861	0.9059475131529934	0.83997044	6325
"GO:0006338"	"chromatin remodeling"	1	5.677124946923196	1.1719124717528453	0.9043307594960821	0.94045196	6325
"GO:0040029"	"epigenetic regulation of gene expression"	1	4.772086889479079	0.14583128143714463	0.8503643258895844	0.7597234	6325
"GO:0045815"	"transcription initiation-coupled chromatin remodeling"	1	3.2949069106051923	0.004858002868366016	0.7614631361511387	0.68340924	6325
"GO:0051259"	"protein complex oligomerization"	1	4.97676252326746	0.23363025565172313	0.9066741176967843	0.6037274	6325
"GO:0070897"	"transcription preinitiation complex assembly"	1	4.650686272578324	0.11026754557329214	0.7820008955822555	0.74063138	6325
"GO:0080188"	"gene silencing by RNA-directed DNA methylation"	1	3.6339731557896737	0.010608241677040758	0.8578912163586773	0.61185095	6325
"GO:0006368"	"transcription elongation by RNA polymerase II"	1	4.784531708933336	0.1500706345236944	0.8393995899047425	0.41096565	null
"GO:0006352"	"DNA-templated transcription initiation"	1	5.506044788232985	0.790341117081369	0.817053524598117	0.67195643	6368
"GO:0006397"	"mRNA processing"	8	5.702442600013585	1.242261085587905	0.8084440392980892	0.48035482	null
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	2	4.592132326020115	0.09635901681317575	0.7415731432167351	0.69825732	6397
"GO:0000387"	"spliceosomal snRNP assembly"	1	4.657915936829955	0.11211856543840777	0.7787962004830448	0.70771653	6397
"GO:0000395"	"mRNA 5'-splice site recognition"	1	3.8332746392905634	0.01678734527470367	0.805213635870167	0.6049757	6397
"GO:0000398"	"mRNA splicing, via spliceosome"	4	5.504449113243383	0.7874425826454491	0.8135624883335932	0.85713694	6397
"GO:0000460"	"maturation of 5.8S rRNA"	1	4.86423214121635	0.1803006726670273	0.7848249033064363	0.76928013	6397
"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	1	4.863584547800634	0.18003201598886803	0.7848489428949001	0.76917078	6397
