TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000166"	"nucleotide binding"	NaN	6.8563906855422285	19.572068037245	0.8702453265243629	0.34304419	null
"GO:0005524"	"ATP binding"	NaN	6.696107012893181	13.531720449792392	0.8509651134723661	0.72253413	166
"GO:0003674"	"molecular_function"	NaN	7.564753920120596	100	1	-0	null
"GO:0003676"	"nucleic acid binding"	NaN	6.866269376056589	20.02236659265439	0.9052230294830895	0.19059334	null
"GO:0003729"	"mRNA binding"	NaN	5.034046601650425	0.29463794571910035	0.9469771836532336	-0	null
"GO:0004180"	"carboxypeptidase activity"	NaN	5.196571321023255	0.4283656624883293	0.7903692856481483	0.45807275	null
"GO:0004185"	"serine-type carboxypeptidase activity"	NaN	4.893190091826629	0.2130250273078274	0.8003690272267886	0.79581232	4180
"GO:0004497"	"monooxygenase activity"	NaN	5.65755490900434	1.2382263598775005	0.861699752623698	0.40026143	null
"GO:0005506"	"iron ion binding"	NaN	5.737364417535566	1.4880232402033986	0.9247735022715854	0.04899619	null
"GO:0005515"	"protein binding"	NaN	6.27008718737355	5.073796515930947	0.9566065076831934	0.06839412	null
"GO:0008233"	"peptidase activity"	NaN	6.199625198471322	4.313909360678647	0.7755436986140027	0.39294318	null
"GO:0004672"	"protein kinase activity"	NaN	6.132263853101252	3.694108308989484	0.7060405139331065	0.61128029	8233
"GO:0004674"	"protein serine/threonine kinase activity"	NaN	5.668063337926538	1.268552650275868	0.731436568555818	0.75385407	8233
"GO:0016301"	"kinase activity"	NaN	6.361651544547151	6.264659159956308	0.8012987818992372	0.74740627	8233
"GO:0015297"	"antiporter activity"	NaN	5.173594138754633	0.40629110885035136	0.9755535315612985	0.36896596	null
"GO:0016491"	"oxidoreductase activity"	NaN	6.633749444088839	11.721830439531795	0.9387288656347939	0.05790842	null
"GO:0016705"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	NaN	5.711373561400744	1.4015829604387384	0.8603979523435802	0.43709935	null
"GO:0016706"	"2-oxoglutarate-dependent dioxygenase activity"	NaN	4.555094448578319	0.09779765531898943	0.8515599113092224	0.46116937	null
"GO:0016740"	"transferase activity"	NaN	6.891430459754787	21.216634542374862	0.9329209601559055	0.09355129	null
"GO:0016747"	"acyltransferase activity, transferring groups other than amino-acyl groups"	NaN	5.903960417437388	2.1837653331380595	0.8407980486083354	0.03887982	null
"GO:0004842"	"ubiquitin-protein transferase activity"	NaN	5.317793905308074	0.5662887158739333	0.7643796769238572	0.72437036	16747
"GO:0016787"	"hydrolase activity"	NaN	6.893959728591402	21.340557702986732	0.9328611025825392	0.11166207	null
"GO:0018685"	"alkane 1-monooxygenase activity"	NaN	2.6503075231319366	0.001215013072015078	0.8845543752772912	0.31709449	null
"GO:0020037"	"heme binding"	NaN	5.731088918134624	1.466676059861896	0.9359801026954963	0.11057958	null
"GO:0031418"	"L-ascorbic acid binding"	NaN	4.4176875412097525	0.07127168607636428	0.9226478914433696	0.11962056	null
"GO:0042910"	"xenobiotic transmembrane transporter activity"	NaN	4.803334184719093	0.1732101931206069	0.9755535315612985	0	null
"GO:0046872"	"metal ion binding"	NaN	6.82843373389826	18.351846209638683	0.8999776336949935	0.46566334	null
"GO:0047998"	"hyoscyamine (6S)-dioxygenase activity"	NaN	1	2.451820100478857E-05	0.8976193316413683	0.18657755	null
"GO:0051213"	"dioxygenase activity"	NaN	5.365270783345036	0.6317060003992653	0.8685250757825621	0.02069873	null
"GO:0052793"	"pectin acetylesterase activity"	NaN	2.514547752660286	0.0008881037252845636	0.9498614902112931	-0	null
"GO:0106310"	"protein serine kinase activity"	NaN	4.577790418221759	0.10304455033401418	0.7825304251191737	0.22826733	null
