TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000166"	"nucleotide binding"	NaN	6.8563906855422285	19.572068037245	0.8574987145997635	0.34304419	null
"GO:0005524"	"ATP binding"	NaN	6.696107012893181	13.531720449792392	0.8586343868083481	0.72253413	166
"GO:0003674"	"molecular_function"	NaN	7.564753920120596	100	1	-0	null
"GO:0003676"	"nucleic acid binding"	NaN	6.866269376056589	20.02236659265439	0.8915594476500386	0.14945237	null
"GO:0003682"	"chromatin binding"	NaN	4.78830981210705	0.16732037639034544	0.9180998420632116	0.03367139	null
"GO:0043022"	"ribosome binding"	NaN	4.972480549876476	0.2556948697898278	0.9167047504864656	0.76761582	3682
"GO:0003723"	"RNA binding"	NaN	6.281472442045765	5.208567618365157	0.8900815294120733	0.29380531	null
"GO:0003729"	"mRNA binding"	NaN	5.034046601650425	0.29463794571910035	0.9175866452982484	0.07917034	null
"GO:0003735"	"structural constituent of ribosome"	NaN	5.9203065056385995	2.2675249562595297	1	-0	null
"GO:0003746"	"translation elongation factor activity"	NaN	5.045307328253064	0.30237752450294525	0.9168922107194185	0.22123309	null
"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	NaN	5.123822251624299	0.3622972835140924	0.9080837927979025	0.03698765	null
"GO:0003824"	"catalytic activity"	NaN	7.362887570729825	62.825165830214615	1	-0	null
"GO:0004064"	"arylesterase activity"	NaN	3.278753600952829	0.005173340412010388	0.9345301564398314	0.01838181	null
"GO:0004630"	"phospholipase D activity"	NaN	3.866936817731639	0.020050439932804875	0.9055078023751769	0.30997159	null
"GO:0070290"	"N-acylphosphatidylethanolamine-specific phospholipase D activity"	NaN	3.966939163021113	0.025242850056707875	0.9047214277043427	0.73694296	4630
"GO:0004672"	"protein kinase activity"	NaN	6.132263853101252	3.694108308989484	0.8235519628607866	0.44150317	null
"GO:0004674"	"protein serine/threonine kinase activity"	NaN	5.668063337926538	1.268552650275868	0.8359294533640782	0.75385407	4672
"GO:0016301"	"kinase activity"	NaN	6.361651544547151	6.264659159956308	0.8581842955382202	0.74740627	4672
"GO:0106310"	"protein serine kinase activity"	NaN	4.577790418221759	0.10304455033401418	0.8658604722634051	0.56787804	4672
"GO:0005085"	"guanyl-nucleotide exchange factor activity"	NaN	5.178407101369325	0.4108188033025689	1	0	null
"GO:0005515"	"protein binding"	NaN	6.27008718737355	5.073796515930947	0.9475188100721599	0.05245006	null
"GO:0016018"	"cyclosporin A binding"	NaN	3.2121876044039577	0.004437794381866731	0.9724609542229498	-0	null
"GO:0016208"	"AMP binding"	NaN	3.999652425366079	0.0272179273598714	0.9240925646360549	0.02696779	null
"GO:0016740"	"transferase activity"	NaN	6.891430459754787	21.216634542374862	0.9567125545077858	0.06553593	null
"GO:0016787"	"hydrolase activity"	NaN	6.893959728591402	21.340557702986732	0.9566780101578383	0.11166207	null
"GO:0016844"	"strictosidine synthase activity"	NaN	3.686099771995916	0.013220758830693213	0.9801689941402878	-0	null
"GO:0016853"	"isomerase activity"	NaN	5.947929984867681	2.416437612184391	0.967743426170497	0.02731055	null
"GO:0030544"	"Hsp70 protein binding"	NaN	4.2095418220166	0.04413276180861943	0.9288914566520975	0.28933775	null
"GO:0042393"	"histone binding"	NaN	4.511187933317223	0.08839356311137497	0.9264333114234582	0.38352724	null
"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	NaN	4.862077685742115	0.19829776123761775	0.9645271076982731	-0	null
"GO:0016887"	"ATP hydrolysis activity"	NaN	6.082174775484666	3.291701972876113	0.9006397559763814	0.54666482	46961
"GO:0061649"	"ubiquitin modification-dependent histone binding"	NaN	2.4265112613645754	0.0007246490519193066	0.9414188851066438	0.02249415	null
