TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000911"	"cytokinesis by cell plate formation"	NaN	3.3005954838899636	0.006642382886507521	0.9869056482781927	0.00670791	null
"GO:0044843"	"cell cycle G1/S phase transition"	NaN	3.761551988564182	0.019205367444513986	0.9865654868894526	0.50447043	911
"GO:0005975"	"carbohydrate metabolic process"	NaN	6.220115151808519	5.521546466478484	0.9664230860424112	0.09441481	null
"GO:0006013"	"mannose metabolic process"	NaN	4.065430318620369	0.03866685080403101	0.9541026289750535	0.05162029	null
"GO:0006096"	"glycolytic process"	NaN	5.209225388335229	0.5384787220228288	0.913160189538169	0.45858087	null
"GO:0006109"	"regulation of carbohydrate metabolic process"	NaN	4.302179353813202	0.06669657568364988	0.9144539354395896	0.19405553	null
"GO:0006357"	"regulation of transcription by RNA polymerase II"	NaN	5.760807598176641	1.917576443615649	0.8829920935613371	0.32589982	null
"GO:0006355"	"regulation of DNA-templated transcription"	NaN	6.476702827628594	9.968929480711344	0.8646784556890958	0.66315541	6357
"GO:0006364"	"rRNA processing"	NaN	5.547113533414732	1.1723523069325057	0.9155188910112166	0.40269473	null
"GO:0006414"	"translational elongation"	NaN	5.139431973597713	0.45853729473473576	0.8994479516049937	0.42843833	null
"GO:0006412"	"translation"	NaN	6.184402940776566	5.085673767131161	0.876893569147215	0.66980486	6414
"GO:0006486"	"protein glycosylation"	NaN	5.276259545895665	0.628352124923897	0.9084368342419783	0.32691177	null
"GO:0006508"	"proteolysis"	NaN	6.206468852551757	5.350747086797883	0.9357777908275211	0.34126811	null
"GO:0006629"	"lipid metabolic process"	NaN	6.136890764559154	4.558650411488468	0.9670866800328147	0.03520917	null
"GO:0006665"	"sphingolipid metabolic process"	NaN	4.75057781470847	0.1872905836622261	0.8417667467096315	0.48186764	null
"GO:0008299"	"isoprenoid biosynthetic process"	NaN	5.187506620137363	0.5122118729218023	0.8189138710908117	0.57295491	6665
"GO:0045337"	"farnesyl diphosphate biosynthetic process"	NaN	3.6541765418779604	0.014997748840892545	0.8381132314604188	0.72404527	6665
"GO:0046513"	"ceramide biosynthetic process"	NaN	4.073168262265102	0.03936202257332499	0.8341358385866277	0.73063333	6665
"GO:0006891"	"intra-Golgi vesicle-mediated transport"	NaN	4.071550639366932	0.039215670621894676	0.9178784069816482	0.23058684	null
"GO:0006888"	"endoplasmic reticulum to Golgi vesicle-mediated transport"	NaN	4.816261190886586	0.21787148914973242	0.890175423259058	0.82675485	6891
