TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000502"	"proteasome complex"	1	5.180510087331527	0.37652382533874423	0.8271175970868048	-0	null
"GO:0005839"	"proteasome core complex"	1	4.708939024669742	0.1271205539673217	0.8337309315660678	0.89306917	502
"GO:0019774"	"proteasome core complex, beta-subunit complex"	1	4.18052728291341	0.03765163710451183	0.8021983426855074	0.81237627	502
"GO:0005575"	"cellular_component"	2	7.604714769821186	100	1	-0	null
"GO:0005576"	"extracellular region"	1	6.192286102188137	3.8687535442060237	0.9999075555427188	4.999E-05	null
"GO:0005628"	"prospore membrane"	1	3.445136968713304	0.0069225540139358525	0.9878249124521837	2.721E-05	null
"GO:0005634"	"nucleus"	5	6.822624306696733	16.5161752456724	0.722821401188212	0.35145602	null
"GO:0043231"	"intracellular membrane-bounded organelle"	1	7.079705376423831	29.853178741885195	0.7048310480148634	0.54368596	5634
"GO:0005654"	"nucleoplasm"	1	5.867272394556651	1.830446525605921	0.7846459032454033	0.21968674	null
"GO:0005737"	"cytoplasm"	8	7.238956814544198	43.076660800468886	0.876325831792117	0.09354521	null
"GO:0005739"	"mitochondrion"	1	6.2910814460391355	4.856981674016684	0.7604285311621104	0.25147478	null
"GO:0005773"	"vacuole"	2	5.735805619372332	1.35235298008496	0.7954947398274242	0	null
"GO:0005774"	"vacuolar membrane"	1	5.4507801012932395	0.7015583598387308	0.7266424122076163	0.18309297	null
"GO:0000221"	"vacuolar proton-transporting V-type ATPase, V1 domain"	1	3.8258802989361795	0.016637983373048983	0.7222882056313086	0.62150237	5774
"GO:0000325"	"plant-type vacuole"	1	4.213916009644023	0.04066068696484073	0.7854130956803757	0.6650009	5774
"GO:0005777"	"peroxisome"	1	5.478403424196616	0.7476308639759881	0.8084648576917414	0.18435889	null
"GO:0005794"	"Golgi apparatus"	1	5.975775890758108	2.349961096041566	0.7583222273090043	0.22703414	null
"GO:0005643"	"nuclear pore"	1	4.9482515425629385	0.22056260933274582	0.7562898876904932	0.50473302	5794
"GO:0005829"	"cytosol"	6	6.752331838179486	14.048080989011824	0.8517450403470601	0.17160779	null
"GO:0005886"	"plasma membrane"	5	6.8396702634157895	17.177321395000487	0.9808601938612675	0.06338235	null
"GO:0009507"	"chloroplast"	1	5.449217589922604	0.6990388085931706	0.8098307472795678	0.18302188	null
"GO:0009986"	"cell surface"	1	5.422860574002152	0.6578761991908514	0.9999273299581207	4.05E-05	null
"GO:0016020"	"membrane"	7	7.297158185522496	49.2542153160787	0.9998444774268712	9.537E-05	null
"GO:0031410"	"cytoplasmic vesicle"	1	5.989407543093069	2.424891655569294	0.7808471979237221	0.21139748	null
"GO:0032991"	"protein-containing complex"	1	6.900403837280107	19.75554538569037	1	-0	null
"GO:0048046"	"apoplast"	1	4.587160734706186	0.0960361495472436	0.9999407554378136	3.357E-05	null
