TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000138"	"Golgi trans cisterna"	1	3.4823017672234426	0.007541260384887046	0.8004846910996123	0.37607379	null
"GO:0000172"	"ribonuclease MRP complex"	1	4.222898472609422	0.04151047643819539	0.7454113519299168	0.47495898	null
"GO:0000178"	"exosome (RNase complex)"	1	4.633539148927338	0.10685978389207654	0.756601954765338	0.34132399	null
"GO:0000176"	"nuclear exosome (RNase complex)"	1	4.441553750953457	0.06867889194012453	0.6205306982219604	0.95871	178
"GO:0000325"	"plant-type vacuole"	5	4.213916009644023	0.04066068696484073	0.800433056704888	0.15656526	null
"GO:0009705"	"plant-type vacuole membrane"	2	4.073974819866659	0.029459368409627946	0.716367765347673	0.53271937	325
"GO:0032586"	"protein storage vacuole membrane"	1	1.7323937598229686	0.00013169252072455135	0.7870512341061717	0.72029943	325
"GO:0000502"	"proteasome complex"	4	5.180510087331527	0.37652382533874423	0.7489665034469939	0.49612005	null
"GO:0005839"	"proteasome core complex"	2	4.708939024669742	0.1271205539673217	0.7666486350172792	0.89306917	502
"GO:0019774"	"proteasome core complex, beta-subunit complex"	2	4.18052728291341	0.03765163710451183	0.7567733499684591	0.81237627	502
"GO:0000785"	"chromatin"	3	5.641017762467329	1.087181392930179	0.6297811278249654	0.45756389	null
"GO:0000123"	"histone acetyltransferase complex"	1	5.004905772983688	0.25129666195240574	0.6042265982032188	0.74655359	785
"GO:0000124"	"SAGA complex"	1	4.501771085899107	0.07889375897217417	0.6254780322112541	0.88109512	785
"GO:0000220"	"vacuolar proton-transporting V-type ATPase, V0 domain"	1	3.8281441073037863	0.016724950132018027	0.6026914466635418	0.83893373	785
"GO:0000221"	"vacuolar proton-transporting V-type ATPase, V1 domain"	1	3.8258802989361795	0.016637983373048983	0.6028077533318884	0.83866327	785
"GO:0000781"	"chromosome, telomeric region"	1	4.616863947041849	0.10283446533408082	0.7831437657217345	0.62908376	785
"GO:0000786"	"nucleosome"	1	4.845203498726108	0.17397327417075828	0.6737273950967175	0.72004146	785
"GO:0033179"	"proton-transporting V-type ATPase, V0 domain"	1	4.3605555484026715	0.05699304429922707	0.74092856566592	0.61592715	785
"GO:0070603"	"SWI/SNF superfamily-type complex"	1	5.001023727453482	0.2490603738646303	0.5422420674340972	0.74460654	785
"GO:0071564"	"npBAF complex"	1	3.802089257881733	0.01575092243156474	0.61296135540069	0.69231591	785
"GO:0071565"	"nBAF complex"	1	3.90449915539782	0.019940235449330657	0.6077116055814451	0.60044674	785
"GO:0097550"	"transcription preinitiation complex"	1	4.196756331057987	0.03908534624523006	0.8227405415856062	0.63311821	785
"GO:0000974"	"Prp19 complex"	1	4.408121196675815	0.0635900941581645	0.8446460881447212	0.24779784	null
"GO:0005575"	"cellular_component"	5	7.604714769821186	100	1	-0	null
